時間,コメント,予測値
8595.415,ファイト！！,0
8595.773,ロレうま,0
8597.238,もう笑い声もなくなった...,0
8597.873,ロレつええ,0
8599.864,がんばれ〜！！,0
8602.382,ナイス設置,0
8602.736,がんばれ！！,0
8606.927,うわぁロレうまいよ；；,0
8607.28,わあ,0
8608.358,わあ,0
8608.402,ナイス設置！,0
8609.811,わあ,0
8611.254,がんばれー！,0
8612.103,GO,1
8612.133,うあ,0
8612.341,えぐ,0
8613.098,nt,0
8614.624,えぐ,0
8615.197,ないとら！,0
8616.822,わお,0
8616.905,どま！,0
8616.907,セットが出来上がってる,0
8617.222,つよすぎぃ,0
8617.621,nt,0
8617.653,わあ,0
8617.853,ロレうまw,1
8618.228,わああ,1
8618.533,nt,0
8618.529,えっぎぃ,0
8618.679,うまいなぁ相手,0
8619.085,nt,0
8619.242,うわ,0
8619.677,どま,0
8620.126,やばすぎるな,0
8620.195,わぁ,0
8620.362,nt,0
8620.486,わあ,0
8620.585,うまいね,0
8620.624,nt,0
8620.76,どまどま！,0
8620.858,どま！,0
8621.206,えぐち,0
8621.654,えっぎい,0
8621.729,nt,0
8622.355,ぼっこぼこw,1
8622.532,いやあどま,0
8622.596,えぐすぎ,0
8622.92,うまぁ,0
8623.023,オペえぐなぁ,0
8623.22,バレバレやね,0
8623.416,エグいね,0
8623.649,つっよ,0
8623.87,えぐくね？,0
8624.283,nt,0
8624.339,nt,0
8624.4,nt,0
8624.589,nt,0
8624.644,どま！,0
8624.93,どま,0
8625.12,相手うまいなぁ,0
8625.436,nt,0
8625.525,nt,0
8625.679,まぁ普通に上手いな,0
8626.126,強すぎん？,0
8626.164,えぐ,0
8626.385,nt,0
8626.429,えぐ,0
8626.46,どま,0
8626.71,うま,0
8626.901,nt,0
8627.154,強いなあ,0
8627.738,マジかよ,0
8628.098,えぐ〜,0
8629.257,これどう対処したらいいんだ,0
8629.484,うわうますぎ,0
8629.615,NT,1
8630.235,nt,0
8630.477,うっま,0
8630.7,アルティメットまもまよ,0
8631.216,bティムうまいなぁ,1
8631.704,ずっと同じカウンターされてる気がするな,0
8632.565,どま,0
8632.581,どま！,0
8632.875,ちょっと強すぎるな・・・,0
8633.177,nt,0
8633.866,えっぎぃな〜,0
8633.899,いったんまずいか？,0
8633.895,つえー,0
8634.167,うんま,0
8634.812,nt,0
8636.593,ぼっこぼこ,0
8637.091,えぐえぐ,0
8639.013,nt,0
8640.195,逆ラッシュ,0
8640.184,なんでこのチームが負けたんや,0
8640.583,おぼブリーチうまいからな,0
8640.982,作戦負けやなぁ,0
8641.156,nt,0
8643.542,なんでこれボコされてたんってレベルやんww,0
8644.894,どま！,0
8645.557,nt,0
8646.036,がんば,0
8646.084,このチーム1戦目負けたんか・・・,0
8649.435,勝つぞー,0
8649.903,これBがいいのか？,0
8652.037,ヘイヴンのブリーチおっぼ上手いんだよなぁ,0
8652.242,がんばれ！！,0
8652.689,イツメンで連携すごい,0
8655.853,がんばれ！,0
8656.755,がんばれ～,0
8658.835,nt,0
8658.926,おぼさんうめえ,0
8659.408,フィジカルで負けてる,0
8660.282,揺さぶるのむずいね,0
8660.299,挫折パートな感じか,0
8663.298,敵チーム仕上がってるな,0
8663.767,頑張れ！,0
8665.861,おぼのブリーチマジうまいからな,0
8666.353,これ逆に13-1見えてくるか,0
8667.579,頑張れ！,0
8670.337,葛葉,0
8674.276,がんばれー！,0
8674.842,フィジカル,0
8674.941,頑張れ～！！！,0
8676.526,頑張れ！,0
8677.086,どきどき,0
8680.252,頑張れ〜！,0
8680.687,がんばれ〜,0
8681.505,がんばれー！！,0
8681.599,今って2試合目ですか？,0
8682.028,がんばれ,0
8682.325,がーんばーれー！,0
8682.552,頑張れ！！！,0
8690.798,っぱスカイか,0
8695.641,Bって1試合目負けてたよな？,0
8695.982,がんばれ,0
8696.255,2試合目です,0
8696.621,ふぁいとー！！,0
8696.59,がんばれ！,0
8697.737,撃ち合いに行けないからチーム火力負けるなぁ,0
8699.528,がんばれ！,0
8702.122,ナイス,0
8702.633,ないす,0
8703.361,ないす！,0
8704.481,がんばれ〜,0
8708.329,今2戦目です。,0
8709.619,ないす,0
8712.354,おお,0
8714.321,ナイス,0
8714.405,ないすないす,0
8715.551,ナイス！,0
8716.357,ナイス,0
8716.606,うま,0
8717.318,ないすぅ！,0
8718.671,ナイス！,0
8718.636,ナイス！,0
8720.25,ナイス,0
8721.128,ナイス,0
8722.221,k4senうま,0
8722.884,ナイスゥ,0
8723.09,ありがとうございます,0
8724.542,ナイス,0
8725.618,相手スキルの使い方うまいなぁ,0
8727.13,おもろー,0
8728.679,がんばれ,0
8730.523,がんばれ〜！,0
8732.019,nt,0
8734.903,1戦目て負けたんですか？,0
8735.582,惜しい！,0
8736.149,nt,0
8736.21,どま！,0
8736.67,うまいな,0
8738.404,どま！,0
8738.517,ないとら,0
8738.538,nt,0
8738.789,どまどま,0
8738.913,nt！,0
8738.926,えぐい,0
8739.504,どまー,0
8739.61,nt,0
8739.974,nt,0
8740.16,nt!,0
8740.327,nt,0
8740.576,つっよ,0
8741.136,いやぁつぇぇ,0
8741.141,わぁ〜〜,0
8742.218,ドンマイ！,0
8742.556,相手つええ・・・,0
8742.692,nt,0
8743.074,シンプルに強いな,0
8743.152,どま,0
8744.48,nt,0
8744.486,つえええ,0
8744.484,nt,0
8744.699,どま！！,0
8744.816,強過ぎ,0
8746.889,どまー,0
8747.013,1-13あるか,0
8748.118,がんばれー！,0
8748.287,きびしいな,0
8748.353,お,0
8748.91,強いね〜,0
8748.94,おし,0
8748.953,ぼこぼこや,0
8749.267,設置すらできない,0
8749.444,nt,0
8749.637,つんよいな,0
8749.673,nf,0
8749.765,OMG,1
8749.835,つっよ,0
8749.986,どまどま,0
8750.388,つよい,0
8750.408,つよいね,0
8750.543,がんばれ,0
8750.564,草,1
8750.68,どまどまどま！,0
8750.691,1試合目は勝ちです,0
8750.716,お,0
8750.892,1戦目勝ちです,0
8750.965,わくわく,0
8751.026,相手返しえぐいな,0
8751.553,どまどま！,0
8751.877,nt,0
8752.839,うますぎるる,0
8753.769,ww,1
8754.163,1戦目は勝ったよ,0
8754.195,うまいなぁ,0
8754.479,草,1
8754.514,ｂだなｗ,1
8754.737,草,1
8754.958,草,1
8755.341,どまどまよー！,0
8755.967,一戦目買ったよ,0
8756.084,おお～,0
8756.092,草,1
8756.624,ふふwいいねw,1
8756.656,草,1
8756.984,草,1
8757.019,草,1
8758.812,草,1
8758.823,草,1
8759.142,おおｗｗ,0
8760.668,草,1
8762.441,現実的ではあるよ,0
8763.817,お,0
8763.907,草,1
8763.979,草,1
8764.302,草,1
8764.417,VDKのレティクルなに？ｗ,1
8764.484,カセンか,0
8764.6,明確でいいじゃん,0
8766.274,わかりやすくはあるw,1
8766.499,草,1
8766.679,あ、な,0
8767.096,！？,0
8767.328,この強さでボコされたのまじか,0
8767.407,魔界的作戦きた！,0
8767.427,草,1
8767.488,いい作戦だ,0
8768.4,あ、な,0
8769.132,草,1
8769.711,がんばれー,0
8770.7,草,1
8770.73,いいねえ,0
8771.773,いいねw,1
8773.182,草,1
8774.188,イブラヒムのところ行こう,0
8774.593,ボドカオーダー,0
8775.035,かしこ,0
8775.502,草,1
8775.76,大事よw,1
8776.636,やったれ,0
8779.383,4本はとりてーな,0
8780.665,がんばれ,0
8780.858,がんばれ！,0
8783.757,がんばれー！,0
8785.335,相手のブリーチ上手いなって思ったらおぼさんか,0
8786.156,フォーカスk4sen,0
8789.954,頑張れ！,0
8795.225,がんばれ,0
8805.822,ナイス,0
8807.066,おおお,0
8808.04,イブとニキしゃぶるさくせん,0
8808.528,がんばれ！,0
8812.093,ナイス,0
8812.46,ナイスいける,0
8814.408,がんばれ！,0
8814.527,お,0
8815.906,どま,0
8816.342,雰囲気良くしたら絶対勝てるて,0
8817.259,おおおおおお,0
8819.202,あのモク怪しすぎるだろw,1
8821.283,おおお,0
8821.631,なんか腕あげて死ぬのじわる,0
8821.998,おおおお,0
8822.042,お,0
8822.051,おおお,0
8822.48,おおお,0
8822.503,おお,0
8822.829,つよ,0
8823.092,おお,0
8823.116,おしい,0
8823.156,おお,0
8823.31,おお,0
8824.279,おおおお,0
8824.358,おおお！！！,0
8825.193,いうめえ,0
8825.307,おしい。,0
8825.637,惜しいいいいいいいい,0
8826.004,おしい,0
8826.343,ないっす,0
8826.919,おしいいいいいいいいい,0
8826.925,おしい,0
8827.506,おしい,0
8827.519,おしいいいい,0
8827.532,おしい,0
8827.565,おしい！！,0
8827.566,おお,0
8827.802,おしい,0
8827.929,おしい！,0
8828.058,おしー！！,0
8828.136,おお！,0
8828.236,おしいいいい,0
8828.261,おっしし,0
8828.391,おし,0
8828.464,おしいーー,0
8828.61,nt,0
8828.648,おしいいい,0
8828.699,おしいい,0
8828.774,おしい～！,0
8828.789,おしいいい,0
8828.795,おしいいいい,0
8829.0,おしい！,0
8829.035,おっしいいいいい,0
8829.053,おっっしい,0
8829.125,おっしい,0
8829.228,どまー！,0
8829.399,うわ！おしー！,0
8829.497,おしい,0
8829.638,おしいい,0
8829.675,おしい,0
8829.696,おしい！,0
8829.736,おしいい,0
8829.733,おしいい,0
8829.759,おしいい,0
8829.817,おっしいい,0
8829.836,おしー！,0
8829.897,おしいいいい,0
8829.995,惜しい,0
8830.112,おしいいいいいいいいい,0
8830.287,おおおおお,0
8830.291,わあああ,0
8830.335,おしい！,0
8830.349,おっしいいいいい,0
8830.449,惜しいぃ！,0
8830.563,おししししし,0
8830.641,おおおおおお,0
8830.776,おしい,0
8830.965,おしいい,0
8831.803,ナイス,0
8832.196,おしいい！,0
8832.2,おしいー！,0
8832.527,おしいいいい,0
8832.557,おしいい,0
8832.565,おしー！,0
8833.702,nt,0
8834.134,どま,0
8834.49,おしいいいい,0
8834.704,nt,0
8834.863,ちぇｗ,1
8834.872,どまやぁああ,0
8834.914,おおおおお,0
8835.093,おしー！！,0
8835.142,おしいい,0
8835.293,おしい,0
8835.397,おっしいいい,0
8835.426,おっしい！！！,0
8837.023,おしいーーー,0
8837.66,おいし！,0
8838.391,コーチの素早い励ましやさしい,0
8838.491,どま,0
8838.55,nt,0
8838.835,おしい！,0
8838.807,ぎゃああああ,0
8838.923,おっしー,0
8839.139,おしいいい,0
8839.266,うう,0
8839.346,おっしいいいいい,0
8839.374,nt,0
8839.461,おしいいいい,0
8839.563,おしいい,0
8840.22,おしいいいい,0
8840.311,おしいい,0
8840.495,おっしいい,0
8841.69,nt,0
8841.847,おしいいいいい,0
8842.693,結構余裕で間に合ってるw,1
8842.698,おしいよぉお,0
8842.914,うわあああああああ,0
8842.938,おっし,0
8843.039,おしい,0
8844.798,おしいいいいいい,0
8845.105,惜しいぃぃ,0
8845.247,nt,0
8847.846,ワンチャンあったな,0
8848.379,おしい！,0
8848.617,純さんえっぎぃ,0
8849.487,おしい,0
8849.563,おしいいい,0
8850.081,いけるぞー,0
8852.144,おっしいー！,0
8853.399,がんばれ！,0
8853.661,どまぁ；；,0
8855.44,nt,0
8855.948,まじでおしい！nt,0
8856.371,よう,0
8856.529,ほんとにあと0.2秒や,0
8856.778,ワンチャンあった,0
8857.939,がんばれ！,0
8858.645,徐々に食らいついてる！,0
8861.117,呪い発動させよう,0
8861.41,9-3の呪い狙おう,0
8864.131,頑張れ！！,0
8865.26,がんばれ〜〜！,0
8866.674,こっから逆転しよ,0
8868.753,草,1
8872.691,頑張れ！！！,0
8872.849,がんばれ,0
8875.069,がんばれ,0
8879.006,頑張れ！！！,0
8881.153,ナイス,0
8881.178,がんばれー！！！,0
8884.229,お弁当が,0
8888.269,頑張れ！,0
8888.791,がんばれ！,0
8888.898,3-9でいこう がんばれ！,0
8891.688,頑張れ！,0
8892.91,がんばれ,0
8893.749,がんばれー！！,0
8897.12,がんばれ！,0
8898.623,あ,0
8902.457,気ずいてよかた,0
8903.779,がんばれ,0
8906.242,がんばれ！,0
8908.004,くー！！がんばって！！！！,0
8914.934,きたー,0
8922.521,おおお,0
8922.591,なああああいす,0
8922.796,頑張れ！！,0
8924.831,なぁいす！,0
8925.057,うおおお,0
8925.463,ないす,0
8925.676,うおおおおおお,0
8926.024,おおおおお,0
8926.202,ナイスゥ,0
8926.24,ナイス！,0
8926.44,ナイス！,0
8926.517,ナイス！！,0
8926.519,ナイス！,0
8926.578,うま,0
8926.679,ナイス！！,0
8926.68,ないす,0
8926.967,ないす！！,0
8927.017,ナイス,0
8927.246,ナイスゥ,0
8927.775,ナイス,0
8927.812,おお！,0
8927.836,ナイス！,0
8927.928,ナイス！！,0
8928.064,ナイスゥ！,0
8928.081,ナイス！,0
8928.158,ナイス,0
8928.171,ないす判断,1
8928.37,ナイス！,0
8928.597,ナイス,0
8928.615,ナイス,0
8928.882,うまあああ,0
8928.902,ナイスゥ！！,0
8929.071,ナイスすぎ！！！！！！！！,0
8929.155,ないす！,0
8929.185,ナイス,0
8929.24,うめえええええ,0
8929.802,ナイス,0
8929.952,うまい,0
8930.176,ナイス！,0
8930.504,うま！,0
8930.544,ないす！！,0
8930.699,ナイスれ,0
8930.908,ナイス！！！！！！,0
8930.917,ナイス,0
8932.074,ナイス,0
8932.292,ナイス,0
8932.3,つよい,0
8932.415,ナイスゥ,0
8933.008,うっま,0
8933.072,がんばれー,0
8933.261,ナイスゥ！,0
8934.045,ナイスゥ！,0
8934.263,ないす！！！,1
8934.553,うおおおおおおおおおおおおおおおお,0
8934.677,ナイスゥ,0
8934.726,ないす,0
8934.756,ナイスゥ,0
8934.857,スキルうっま！！,0
8934.926,ナイスゥ,0
8934.964,ナイスゥ！,0
8935.136,うまい！,0
8935.152,ないすううう,0
8935.267,うまい！,0
8936.33,ナイスゥ！,0
8936.492,ないすー！！！！！,0
8936.629,ナイスゥ,0
8936.933,がち,0
8937.379,ナイスゥ,0
8937.764,うおおおおおお,0
8938.147,ナイス！！！,1
8938.314,ナイス！！！,1
8938.361,うおおおおおおおおお,0
8938.6,うおおおおおお,0
8938.726,ナイスゥゥ,0
8938.84,ないすないす！,0
8938.933,ナイスゥ！,0
8938.953,ないすぅ！,0
8939.18,ナイスゥ！,0
8939.246,ないす！,0
8939.463,ないすないす,0
8939.549,ナイスゥー！！！！！,0
8939.551,ないすー！！,0
8939.645,ナイスゥ！！！,1
8939.685,ナイスゥー！,0
8939.798,ナイスー！,0
8939.85,ナイスゥ！,0
8939.851,ないすーー！！！,0
8940.055,ないすすぎ,0
8940.081,ナイスゥ！,0
8940.084,ナイス！！,0
8940.147,うああ！！！,0
8940.186,ナイス,0
8940.205,ナイスゥ！,0
8940.305,ないす,0
8940.383,ないす！！,0
8940.614,ナイスゥ！,0
8940.909,ナイス！！,0
8940.93,ナイスゥ,0
8940.953,ナイス！！！！,1
8941.006,ナイス！,0
8941.049,ナイス！,0
8941.185,ナイスー！,0
8942.33,ここから！！！！！,0
8942.552,ナイス〜〜！！！！,0
8942.941,ナイス！！,0
8942.986,がちナイス,0
8944.228,ナイスー!,0
8944.396,ないすー！,0
8944.742,格好よすぎだろて！！,0
8944.962,ないすないす！！,0
8945.159,うまい！！,0
8945.545,ナイスゥ！,0
8946.159,ないす！,0
8946.795,ナイスゥ！！！！,1
8947.238,神ウルト,0
8947.97,こっからこっから！！,0
8948.015,ナイス～,0
8948.032,ないすぅ,0
8949.203,うまー！！！,0
8948.708,ナイスー！！,0
8949.287,いけー！,0
8948.931,すごいや！,0
8950.049,強すんぎーー,0
8950.24,こっからや,0
8950.248,ないすー！,0
8950.215,ナイスゥ！,0
8950.569,9-3は悪魔,0
8951.012,こっから！,0
8951.136,ないす！！,0
8952.072,ナイス！！,0
8952.547,ナイス！！,0
8952.614,勝てるぞー,0
8952.714,ナイスーー！！,0
8952.797,ジャスがぼこされとる,0
8953.054,潰せば良いのかー,0
8953.969,うますぎいいいい,0
8954.099,ナイス！！,0
8954.251,呪い！,0
8954.416,ナイスゥ！,0
8954.623,ないすです〜！,0
8955.834,草,1
8956.637,メンタルケアｗｗ,0
8956.859,勝てる勝てる,0
8957.081,良い一勝！！盛り返せ！！！,0
8957.096,かっこいい！！,0
8957.157,ナーーーーイス,0
8962.462,ここからよー！,0
8962.688,ナイスー!!,0
8963.252,勝てる,0
8963.265,メンケア草,1
8963.267,うおお,0
8963.352,メンタルケアきちゃあ,0
8963.652,がんばれ！,0
8964.344,スキルの使い方まじでナイス圧すぎた,0
8964.984,がんばれ～！,0
8965.133,こっからだー！,0
8965.535,メンタルケアw,1
8965.682,いいよぉいいよぉ！！,0
8966.259,ここからよ！！,0
8966.439,がんばれー！,0
8966.451,こっからこっから！,0
8966.907,ｗｗ,1
8967.017,じゃっさん…ｗ,1
8967.26,草,1
8969.288,がんばれ！！！！,0
8969.796,かっこいい！,0
8969.955,じゃすがボコられてはいるw,1
8970.816,ナイスゥ！！いけるぞー！！,0
8972.019,めいくんありがとう,0
8972.139,のろいだーーー！,0
8973.99,がんばれ！,0
8974.109,メンタルケアｗ,1
8974.67,リコン壊して！,0
8975.175,ナイス,0
8975.393,メンケア草,1
8976.417,いいねｗ,1
8977.495,内容2-9じゃないはほんとにそう,0
8977.971,ファイティーン,0
8978.01,がんばれー！！,0
8978.994,がんばれ！,0
8979.727,草,1
8983.301,じゃっさんのメンタル,0
8983.759,がんばれがんばれ,0
8983.762,1－11返すの試合もあるからがんばれ,0
8985.164,メンタルケア草,1
8987.202,呪い行くぞ！,0
8987.433,ほんとにくっついてるww,0
8987.778,がんばれ！,0
8988.848,背中ぴったりやww,0
8989.095,こっから！がんばれ！！,0
8989.536,じゃっさん背負わされてるからww,1
8991.422,んふふw,1
8991.785,がんばれーー！,0
8996.467,くっついてて草,1
8998.736,いそー,0
9001.195,頑張れー！！,0
9006.11,ないす！！！！！,1
9014.02,ないす！,0
9015.492,頑張れえええええ,0
9020.986,逆転がザラなゲームやで,0
9021.104,おけー,0
9023.732,ないすー！,0
9025.83,がんばれ！,0
9026.971,なぁいす！！,1
9027.606,おおお,0
9028.283,うおおお,0
9028.358,ナイス！！,0
9028.56,うっま,0
9028.638,うまあああ,0
9029.117,うっま,0
9029.677,ナイスゥ,0
9029.815,ナイス！！,0
9030.142,うま,0
9030.214,ナイス！,0
9030.707,うっま,0
9030.756,ナイス！,0
9030.805,ナイス,0
9030.84,うま,0
9031.099,ナイスゥ,0
9031.708,うま,0
9031.94,つよ！,0
9031.975,ナイスゥ！！！,1
9032.026,おお,0
9032.11,ないすう！！！,0
9032.938,うまい,0
9032.983,ないす！！！,1
9033.126,おお,0
9033.133,ナイスゥ！,0
9033.226,うおおおおおお！！！！！,0
9033.594,ナイス,0
9033.651,ないす,0
9033.738,うま,0
9033.782,うおお,0
9033.89,うんま,0
9034.121,うま,0
9034.185,ナイス,0
9036.019,がんばれ！！！,0
9036.136,おおおお,0
9037.224,ないす！,0
9037.602,ナイス,0
9038.267,ナイス！,0
9038.356,ないすぅ～！！,0
9038.678,うまあ！,0
9040.506,惜しいいいいいいいいいいいい,0
9040.55,ナイスゥ！,0
9041.026,うま,0
9042.095,おっしぃ,0
9042.706,おしいいいいいい,0
9043.043,おしい！,0
9043.08,おしいいい,0
