時間,コメント,ラベル,,
6941.595,えびおがおでんに浮気してるからな,0,,7309
6942.329,めっちゃいい勝負,0,,
6942.338,前出る判断さすがー,0,,
6942.661,わーーーーーー,0,,
6942.687,なんで当たる？！,0,,
6943.374,最高すぎ！,0,,
6944.25,いいねw,1,,
6944.93,うぉうぉうぉさん,0,,
6945.81,うますんぎ,0,,
6947.366,パラ食らってもジャッジの距離！,0,,
6949.017,wow,1,,
6953.951,うぉうぉまで言うの好き,0,,
6955.352,ラークがうめえ,0,,
6956.608,ナイスゥ,0,,
6957.768,ナイスゥ,0,,
6958.281,おお,0,,
6959.938,ナイス！,0,,
6960.11,犯罪者予備軍なんだよね,0,,
6961.092,ナイス,0,,
6961.621,ナイス,0,,
6964.317,おでん最強！,0,,
6966.062,ないぐさ～ｗｗｗ,0,,
6968.206,ナイス,0,,
6968.487,うおおおおおおおおおおおおお,0,,
6976.179,草,1,,
6976.339,草,1,,
6977.222,草,1,,
6977.35,ｗ,0,,
6977.598,神エイム,0,,
6977.738,にげもらは何？ｗ,0,,
6978.721,ｗ,0,,
6978.98,時間かかったなぁw,1,,
6978.978,草,1,,
6979.259,草,1,,
6979.335,ナイスｗ,0,,
6979.412,w,1,,
6979.7,ウルト,0,,
6980.165,草,1,,
6980.194,ん？,0,,
6980.313,草,1,,
6980.585,草,1,,
6980.639,神エイム！,0,,
6980.688,草,1,,
6980.851,草,1,,
6981.072,草,1,,
6981.725,w,1,,
6981.745,草,1,,
6981.756,ふふwないすぅ！,1,,
6981.938,草,1,,
6982.198,草,1,,
6982.499,草,1,,
6982.611,え？,0,,
6983.183,エイムｗｗ,0,,
6983.249,見てしまった,0,,
6983.338,ww,1,,
6983.442,草,1,,
6983.538,w,1,,
6983.811,草,1,,
6984.308,AIMw,1,,
6984.379,草,1,,
6984.555,草,1,,
6984.604,草,1,,
6985.098,草,1,,
6985.423,神エイムきたｗ,0,,
6986.346,w,1,,
6986.419,草,1,,
6986.774,うっま,0,,
6986.81,あたんねw,1,,
6986.826,ないすｗｗ,0,,
6986.917,オペうっま,0,,
6987.182,草,1,,
6987.518,うっまｗ,0,,
6987.641,ひまちゃんオペうますぎ,0,,
6988.647,さすひまです,0,,
6988.667,草,1,,
6988.844,ないすう,0,,
6989.479,５年分撃ったやん,0,,
6989.655,草,1,,
6989.742,死ぬんかいww,1,,
6991.331,うま,0,,
6991.33,えぺｗ,0,,
6991.67,あぶないあぶない,0,,
6991.762,ぴょんぴょんで草,0,,
6992.379,後半笑いながら撃ってるw,1,,
6992.435,反応若すぎる,0,,
6992.692,エイムやべえなｗｗ,0,,
6993.546,うっまｗ,0,,
6993.9,ジャンプw,1,,
6995.004,うま,0,,
6995.053,神エイムでたなあw,1,,
6996.301,ぴょんぴょん,0,,
6997.015,エイムが神が勝ってたw,1,,
6997.293,逃げてもらおうか？ww,1,,
6999.48,高め〜,0,,
7002.267,いいねぇ,0,,
7003.277,ひまさん上手い,0,,
7003.323,ぴょんぴょん,0,,
7004.758,タイトル回収あざす,0,,
7005.906,さすひますぎる,0,,
7007.934,タイトル回収,0,,
7009.095,kuzuha最高の瞬間,0,,
7011.072,うあ,0,,
7014.305,10代エイム,0,,
7018.376,打ち直さない葛葉さん編,0,,
7018.517,神AIMと沼プレイを行き来する男,0,,
7021.389,DD茶漬け,0,,
7027.098,DD茶漬けｗ,0,,
7027.613,ぶってない？ｗ,0,,
7035.507,ナイスゥ！,0,,
7035.527,ナイスゥ！,0,,
7035.575,ナイスゥ,0,,
7036.402,ないす,0,,
7037.173,ナイスゥ,0,,
7037.216,ナイス,0,,
7037.285,ないすー,0,,
7038.978,ナイスー！,0,,
7039.25,ナイスゥ！,0,,
7039.323,ナイスゥ！！！,0,,
7039.362,ナイス！,0,,
7039.631,ないすう,0,,
7041.015,ナイスナイス,0,,
7041.191,ないすう！,0,,
7041.356,ナイス！,0,,
7041.679,ナイスー,0,,
7041.863,ないすう,0,,
7041.9,ナイス,0,,
7042.303,ナイスゥー！,0,,
7042.538,ナイス！,0,,
7042.564,ないす！！,0,,
7042.642,ないす,0,,
7043.575,ナイスゥ！,0,,
7043.565,ナイスー,0,,
7043.695,なーいす！！,0,,
7044.007,ナイスゥ！！,0,,
7044.345,ナイスゥ！,0,,
7044.531,12、か,0,,
7044.702,ナイスw,1,,
7044.822,なーいす,0,,
7045.686,ないすー,0,,
7046.317,ふわっちww,1,,
7046.502,ナイスー！,0,,
7047.926,ナイス！,0,,
7048.33,ナイス,0,,
7049.057,ないす,0,,
7049.444,なんかじゃない？,0,,
7049.62,ナイス,0,,
7052.058,ないす！,0,,
7053.86,なんか…,0,,
7054.115,ナイスゥ,0,,
7054.257,ないすー！,0,,
7054.741,怖すぎて草,0,,
7055.212,草,1,,
7055.337,焦り過ぎw,1,,
7056.679,草,1,,
7057.3,草,1,,
7057.455,草,1,,
7057.931,気持ちわかるｗ,0,,
7058.36,草,1,,
7058.44,ふわっちww,1,,
7058.656,ナイスゥ！,0,,
7059.019,草,1,,
7059.088,ナイス,0,,
7059.1,草,1,,
7059.374,草,1,,
7059.505,ないす！,0,,
7059.612,HELLo,0,,
7059.819,落ち着いて！,0,,
7059.876,草,1,,
7060.463,草,1,,
7060.555,あせるねえ,0,,
7060.93,るw,1,,
7061.515,ふわっちw,1,,
7061.757,焦りすぎw,1,,
7061.823,あぶなw,1,,
7062.476,焦り方草,0,,
7063.028,あぶねw,1,,
7063.071,草,1,,
7063.191,草,1,,
7063.548,草,1,,
7064.543,ないす！,0,,
7064.69,草,1,,
7065.057,草,1,,
7065.192,焦りすぎやw,1,,
7065.295,畳むべー！,0,,
7065.771,"12,だね",0,,
7066.672,がんばれー,0,,
7066.675,ナイスw,1,,
7066.814,うおおおおおふぁいてぃん！！！,0,,
7066.866,ふわっちw,1,,
7067.061,ふわっちｗ,0,,
7067.388,草,1,,
7067.394,終わらせべー！,0,,
7067.466,勝て勝て〜,0,,
7067.903,ふわっちw,1,,
7067.962,がんばれ！,0,,
7068.639,あせあせw,1,,
7069.302,守マですわー,0,,
7069.286,焦りがすごいｗ,0,,
7069.607,草,1,,
7069.621,未来人疲れ切ってるｗ,0,,
7070.585,まっちょぽいんよ！,0,,
7071.017,ふわっちおもろすぎｗ,0,,
7071.387,ふわっちww,1,,
7071.678,めっちゃ焦ってて草,0,,
7072.39,リリさんそんな焦る場面じゃないw,1,,
7072.458,12だ,0,,
7073.995,間に合わない(残り15秒),0,,
7074.905,judge+odin kills w,1,,
7074.951,おー,0,,
7075.895,ふわっちww,1,,
7076.267,いいねｗ,0,,
7077.243,草,1,,
7077.332,エビオに勝ちあげんべ！,0,,
7077.914,あせってるw,1,,
7078.821,ABO初勝利なるか,0,,
7079.316,おお,0,,
7080.524,ABOつえー！,0,,
7081.028,えびおに勝ちをあげようよ,0,,
7082.039,つよいｗ,0,,
7083.389,がんばれ～！,0,,
7083.479,12きた,0,,
7085.048,勝ちに来たw,1,,
7085.855,エビオ勝たせよう,0,,
7087.832,楽勝ふぁいと！,0,,
7090.466,オーメン27Killｗ,0,,
7092.433,エビオ勝て！,0,,
7093.897,エビオを勝たせよう,0,,
7094.372,ABOに勝ちをプレゼント,0,,
7096.141,くずふわ今日いいねぇ,0,,
7097.023,まるで強い人やん,0,,
7099.437,やっぱABOはオーメンよ,0,,
7101.783,ここで勝てば12の呪い断ち切れそう,0,,
7101.919,AQFWIN！,1,,
7103.101,連敗阻止しにきた,0,,
7109.905,えびおに勝利を,0,,
7115.959,流行り手,0,,
7118.773,はやりてたちの夜,0,,
7119.883,2連敗組がキャリーしてるわ,0,,
7122.136,やっぱ守マや,0,,
7123.797,はやリテたちの夜が,0,,
7125.729,はやり手たちの夜,0,,
7126.324,はやリテ,0,,
7127.207,はやリテ達の,0,,
7131.279,れちご,0,,
7133.689,れちごー！,0,,
7134.218,れちご！,0,,
7134.666,れっちご～！,0,,
7135.326,れちごー,0,,
7135.403,れちご,0,,
7135.566,れちご,0,,
7135.76,れちごー！,0,,
7136.692,れちご！,0,,
7137.144,れっちごー！,0,,
7137.385,れちごー,0,,
7138.304,れちごー,0,,
7138.327,れちごー,0,,
7138.533,れちごー！！！,0,,
7143.554,どま,0,,
7144.578,今日のエイム神すぎてまずいか,0,,
7145.445,あら,0,,
7146.661,あれ？,0,,
7147.059,nt,0,,
7147.143,nt,0,,
7148.351,あら,0,,
7148.422,うあｗ,0,,
7148.564,うわあ,0,,
7149.535,えっと？,0,,
7149.978,わぁnt,0,,
7150.58,はやw,1,,
7150.661,わあw,1,,
7150.991,どま,0,,
7151.259,わああ,0,,
7151.556,nt！,0,,
7151.818,ぐちゃぐちゃにw,1,,
7152.183,gg〜,0,,
7153.295,あらら,0,,
7153.541,あれ？w,1,,
7153.539,あれ？？w,1,,
7153.576,何事やww,1,,
7153.598,nt,0,,
7153.858,ntnt,0,,
7154.487,nt,0,,
7154.929,？,0,,
7155.114,あ、あれ？,0,,
7155.708,nt,0,,
7155.799,nt,0,,
7155.906,gg,0,,
7156.243,何が起きた？,0,,
7157.042,スタンうまいね,0,,
7157.142,まずい,0,,
7157.642,GGはやいってｗｗ,0,,
7157.855,チャットでGGするか,0,,
7159.058,あれま,0,,
7159.41,スタンえらかったな,0,,
7160.081,どま,0,,
7160.108,一瞬でw,1,,
7160.104,タイミング合わね,0,,
7160.297,nt,0,,
7160.635,nt,0,,
7161.352,nt,0,,
7161.923,１テンポずれたw,1,,
7162.877,どまどま～,0,,
7162.963,nf,0,,
7163.003,あんまり寄れてなかったかw,1,,
7163.02,ぐちゃりてたちか,0,,
7163.319,nt,0,,
7164.754,nt,0,,
7164.97,草,1,,
7164.997,ん？,0,,
7166.402,nt,0,,
7166.662,報告ないｗｗ,0,,
7167.116,返しがうまかったか,0,,
7168.161,リリム上手くない？,0,,
7168.638,相手が上手かったか,0,,
7168.654,返されてたか,0,,
7168.784,返しうまかったな相手,0,,
7169.445,さすがだ,0,,
7169.488,どま～！,0,,
7172.156,nt,0,,
7172.678,誰も、いないのである,0,,
7173.321,がんばれ！,0,,
7173.756,gg使い所ちがうくないかw,1,,
7179.277,りりｒむえらいね＾＾,0,,
7184.301,こーれ延長戦始まります,0,,
7185.207,がんばれー,0,,
7190.573,マップみてないししゃーない,0,,
7191.436,がんば〜,0,,
7193.622,12か…まず,0,,
7196.244,悪魔の数字12始まります,0,,
7197.98,がんばれ～,0,,
7199.347,エビオに勝利を…！！,0,,
7199.412,まあグッドゲームではある,0,,
7204.223,頑張れ,0,,
7211.407,otは嫌だotは嫌だ…！,0,,
7224.618,れちごー,0,,
7228.28,こわ,0,,
7234.68,どきどき,0,,
7235.087,楽勝で勝てば勝てる,0,,
7237.07,ああ,0,,
7238.795,がんばれ,0,,
7241.251,おっぶえ,0,,
7242.677,きた,0,,
7256.333,うあ,0,,
7258.367,わぁ,0,,
7259.1,wow,1,,
7261.609,うわ,0,,
7261.734,OTです、と,0,,
7261.987,どま！,0,,
7263.539,うめ,0,,
7264.034,あわ,0,,
7265.21,デスマｗ,0,,
7265.428,nt,0,,
7267.489,LMAO,0,,
7269.503,nt,0,,
7269.619,おしい,0,,
7270.723,nt,0,,
7271.106,OTか,0,,
7271.479,OTきたああああああああ,0,,
7271.661,OT,0,,
7271.837,わあ,0,,
7272.681,nt,0,,
7272.873,OTだ！！,0,,
7273.412,nt,0,,
7273.625,OTだー！！,0,,
7273.621,nf,0,,
7274.15,nt,0,,
7274.231,nt,0,,
7274.268,OTだあああああ,0,,
7274.839,nt,0,,
7275.014,OTや！おもろいやんな,0,,
7275.449,ntnt,0,,
7275.736,OTだあ,0,,
7275.778,nt,0,,
7276.88,あえて盛り上げるか～,0,,
7277.079,nt,0,,
7277.885,OTファイト！,0,,
7278.637,OT!OT!,0,,
7279.14,OT〜,0,,
7279.277,nt,0,,
7279.796,nt,0,,
7279.989,いいね！,0,,
7279.957,OTいっぞ,0,,
7280.448,OTや,0,,
7280.463,おもろいやんおもろいやん,0,,
7280.955,何してん？,0,,
7281.305,始めるか～～～～～,0,,
7281.458,がんばれ〜！！！,0,,
7281.51,OTだあ！,0,,
7281.62,嫌な予感がするw,1,,
7281.683,OT!OT!,0,,
7283.496,闇のゲームを,0,,
7283.662,OT,0,,
7284.061,おもろいやんおもろいやん,0,,
7284.215,クライマックスやでな,0,,
7284.314,ot,0,,
7284.758,OT！ＯＴ！,0,,
7286.499,12.....,0,,
7287.931,遊びの時間は終わりだ,0,,
7287.966,OTだぁぁぁぁぁぁぁぁぁ！,0,,
7288.401,楽勝楽勝,0,,
7288.711,ろいやんろいやん,0,,
7289.052,楽しもう,0,,
7289.416,おもろいやんおもろいやん！！！,0,,
7291.274,OTがんばれ,0,,
7291.808,がんばれ,0,,
7293.153,おもろい,0,,
7293.335,OT,0,,
7293.823,12はまずい,0,,
7295.441,OTがんばれ～！ｗｗ,0,,
7296.707,エビオに勝利を！！,0,,
7298.143,きたあ,0,,
7298.51,始めようか,0,,
7299.869,呪いの数字やん,0,,
7300.397,わ,0,,
7300.563,頑張れー！,0,,
7300.717,12、と…………,0,,
7301.142,負けそうで草,0,,
7301.343,うおおお,0,,
7301.639,がんばれー！,0,,
7302.181,がんばれ！,0,,
7304.672,がんばれ！,0,,
7305.176,12…,0,,
7305.174,これでバランスいいの葛葉強いなw,1,,
7305.377,New member,1,,
7305.451,12はまずい,0,,
7305.827,呪いの数字,0,,
7307.872,12を越えたらAQF勝てるぞ,0,,
7308.308,OTがんばれ～！,0,,
7308.322,otファイト！,0,,
7309.624,がんばれ～,0,,
7310.701,12の悪魔,0,,
7310.828,12はまっずい,0,,
7310.863,12を超えたい；；,0,,
7311.349,勝つぞ勝つぞ～！！,0,,
7311.357,12...,0,,
7311.685,がんばえ～！,0,,
7312.377,12…,0,,
7314.646,12…ｳｯｱﾀﾏｶﾞｯ,0,,
7316.889,頑張れ！！,0,,
7317.316,12！？！,0,,
7317.586,aqf...12...,0,,
7317.592,また12か。。,0,,
7325.116,こんーー！今どんな感じ！？,0,,
7326.591,i have finals tomorrow but zuha comes first,1,,
7328.227,呪いの数字乗り越えるからセーフ,0,,
7330.02,１２はまずいｗ,0,,
7332.867,12を乗り越えろ,0,,
7338.366,おお,0,,
7338.507,おおお！,0,,
7338.74,頑張れー,0,,
7339.255,どま！,0,,
7339.357,つよ！,1,,
7339.827,おおお,1,,
7340.755,おおお,1,,
7342.198,おお,1,,
7343.869,おおお,1,,
7344.341,うおお,1,,
7344.43,ないすう！,1,,
7344.518,つんよ,1,,
7344.882,つよ,1,,
7345.457,つっよ,1,,
7345.651,おお,1,,
7346.413,つよ,1,,
7346.384,つよ,1,,
7346.596,がんばれ！！！？,1,,
7346.733,うおおお,1,,
7347.028,つえええええええ,1,,
7347.382,ぽんぴまん！,1,,
7347.773,つっよ,1,,
7348.534,つっよw,1,,
7348.6,つんよ,1,,
7348.741,！？！？,1,,
7349.21,つっよ,1,,
7350.196,ぽんぴま！？,1,,
7350.541,つよ,1,,
7350.572,ぴまぴまつえええ,1,,
7351.183,ぽんぴまん！,1,,
7351.306,グレ痛すぎたな,1,,
7351.613,うおおおお,1,,
7351.62,おおお！,1,,
7351.651,何が起きたんや!,1,,
7352.634,ぽんぴ！,1,,
7352.75,おお,1,,
7352.849,おお,1,,
7353.205,つっよ！,1,,
7353.902,ぴまんつよ,1,,
7354.972,おお,1,,
7357.493,本暇つっよw,1,,
7359.045,ないすう,1,,
7360.917,プラチナがキャリーしてるんすわ,1,,
7365.305,住人きちゃ,1,,
7365.599,ナイスゥ！,1,,
7366.466,ナイスゥ！,1,,
7367.637,ナイスゥ！,1,,
7367.81,うおおお,1,,
7367.881,おー,1,,
7368.947,ナイスゥ,1,,
7369.034,ナイスー！！,1,,
7369.781,ナイス,1,,
7369.783,うああ,1,,
7369.836,ナイス,1,,
7369.886,nice！,1,,
7370.337,うおおおおおおおおおお,1,,
7370.462,ナイスゥ！！！,1,,
7370.554,うおおおおおおおお,1,,
7370.561,ナイスゥ,1,,
7370.921,ナイスゥ！,1,,
7371.084,いえええ,1,,
7371.125,ないすー！,1,,
7371.282,ナイスゥ！,1,,
7371.413,ナイスゥ！！,1,,
7371.464,ナイス！,1,,
7371.716,ないすー！,1,,
7371.794,ナイスゥ,1,,
7371.887,ないす！,1,,
7372.872,ナイスゥ！,1,,
7373.735,ナイス〜！,1,,
7374.101,ナイス！,1,,
7374.744,うおおおおおおお,1,,
7375.14,つっよい！,1,,
7375.445,ナイスゥ！,1,,
7375.594,うしろだよーんw,1,,
7375.887,ナイス,1,,
7376.882,つよ！！,1,,
7377.358,ナイス,1,,
7377.557,うおおおおおおおおおお,1,,
7377.651,プレデターの後頭部,1,,
7377.701,ナイス,1,,
7377.92,ナイスゥ！,1,,
7378.734,gg,1,,
7379.699,うぇ〜い！,1,,
7379.917,ないす！,1,,
7379.962,ナイスゥー！！！！,1,,
7380.57,ナーイス,1,,
7382.671,いいね！,1,,
7383.059,ナイスゥ,1,,
7383.606,強かった味方,1,,
7383.733,ぴまぴまナイス,1,,
7383.825,ナイスー！,1,,
7384.622,モク中にエビオあり,1,,
7384.754,ナイスゥ！！,1,,
7385.083,12を超えたぞうおおおおおおお,1,,
7385.548,ないすうう,1,,
7386.395,gg,1,,
7387.38,ww,1,,
7388.765,うおおおおおおおおおお呪いをこえろ！！！,1,,
7390.161,12を超えたAQFは勝てるぞ！,1,,
7391.5,OWやってる？w,1,,
7391.762,owか？,1,,
7391.857,がんばれ！,1,,
7393.796,納得できなかったか,1,,
7394.652,野良いね？ｗｗ,1,,
7395.482,どしたw,1,,
7398.974,なんやろなぁ？,1,,
7399.753,ことわざ生まれたw,1,,
7399.857,草,1,,
7401.821,草,1,,
7401.982,草,1,,
7402.855,草,1,,
7403.055,草,1,,
7403.412,草,1,,
7403.474,草,1,,
7403.856,草,1,,
7405.074,不思議なことがあったかな？,0,,
7405.118,草,1,,
7405.281,草,1,,
7405.677,草,1,,
7405.758,インスモのバケモン,0,,
7405.826,w,1,,
7405.892,草,1,,
7406.819,ww,1,,
7407.695,草,1,,
7407.873,草,1,,
7407.912,草,1,,
7407.952,草,1,,
7407.999,草,1,,
7408.126,草,1,,
7409.711,草,1,,
7410.07,草,1,,
7410.474,モク中にエビオあり,0,,
7410.818,モクに圧ができる,0,,
7411.323,草,1,,
7411.771,ことわざｗｗ,0,,
7411.818,草,1,,
7412.377,草,1,,
7414.077,草,1,,
7414.048,草,1,,
7414.405,強くなりすぎだろエクス,0,,
7414.54,一生ライバーやってんだなエビオ,0,,
7417.288,草,1,,
7418.299,ナイスゥ,0,,
7420.158,さすひま,0,,
7421.2,ナイス！！,0,,
7421.322,勝てる勝てる,0,,
7421.62,うおおおおおおおお,0,,
7425.897,ぽんぴまうまいな,0,,
7427.203,でかでか,0,,
7429.744,ひまジェットマジつよい,0,,
7432.367,やっぱモク中実感だったか,0,,
7434.551,ぴまー！,0,,
7439.795,がんばれ,0,,
7451.424,れちごー,0,,
7451.558,頑張れ頑張れ〜！,0,,
7456.095,わお,0,,
7457.256,おどれ！w,1,,
7458.693,反対でした,0,,
7460.61,がんばれ～,0,,
7461.38,わお,0,,
7463.653,うあ,0,,
7465.276,辞典みたいな説明草,0,,
7465.339,お,0,,
7474.034,あれ,0,,
7476.741,w,1,,
7478.297,おしいいいい,0,,
7478.425,ｗｗ,0,,
7479.522,おしいいいいいいいい,0,,
7479.822,おしい～！,0,,
7480.634,nt,0,,7856
7480.919,おお,0,,
7480.991,おしいい,0,,
7481.961,お,0,,
7482.512,nt,0,,
7482.924,おしいいい,0,,
7483.011,おしいい,0,,
7483.587,おっしい！,0,,
7483.591,おし！,0,,
7483.738,おしい！！！,0,,
7483.946,おしいいい,0,,
7483.937,おしー,0,,
7483.989,おしいい,0,,
7484.184,おしーー！！！！,0,,
7484.177,おっしぃ,0,,
7484.263,おっしい！！！！,0,,
7484.468,おしいいいい,0,,
7484.579,おしいい,0,,
7484.598,おしいいいい,0,,
7484.734,おしいい,0,,
7484.818,わああ,0,,
7484.839,おっしいいいいいい,0,,
7484.879,おっしぃ！！！！,0,,
7484.946,おしいいい,0,,
7484.942,おしいいいい,0,,
7485.081,おっしい！,0,,
7485.147,惜しい！！,0,,
7485.221,おっしいいいいい,0,,
7485.222,おっしい,0,,
7485.324,おしい,0,,
7485.335,おしいい,0,,
7485.347,おしい！,0,,
7485.623,おっしいいい,0,,
7485.871,おしいいい,0,,
7485.903,おっし,0,,
7485.926,おしー,0,,
7485.956,おしいいい！,0,,
7485.972,おしいいい,0,,
7486.042,おしいいいい,0,,
7486.332,おしいいい,0,,
7486.381,うわぁぁぁあ,0,,
7486.48,おしい～！！,0,,
7486.596,おしいいいいい,0,,
7487.037,おしいいいいい,0,,
7487.086,おしいいいい,0,,
7487.222,おっしー！,0,,
7487.326,おしい,0,,
7487.373,おっしー,0,,
7487.434,おっしーー,0,,
7487.505,おっっしい,0,,
7487.54,おしいいい,0,,
7487.808,おしいいいい,0,,
7488.366,おっしいいいいいいいい,0,,
7488.494,おしいい,0,,
7488.727,おしいいいいいいい,0,,
7488.794,惜しい,0,,
7488.833,おしかった,0,,
7489.23,おしぃぃぃい,0,,
7489.466,おしいいいいい,0,,
7489.92,おしー,0,,
7490.545,おしいー！、！,0,,
7491.623,おしいいいい,0,,
7491.865,ううう,0,,
7492.082,おしい,0,,
7492.307,あついな,0,,
7492.61,nf,0,,
7492.825,おしすぎる！！！,0,,
7493.092,どま,0,,
7493.508,おーしー,0,,
7493.55,おしいー！,0,,
7494.196,おしい,0,,
7494.516,おしいいいいいいいいいいいい,0,,
7494.839,nt,0,,
7494.849,おしいいい,0,,
7494.898,おしいいい,0,,
7494.905,おしいい,0,,
7495.356,nt,0,,
7495.588,おしいいいいいい,0,,
7495.809,おしー！,0,,
7496.161,おっし,0,,
7496.502,おっしー,0,,
7496.985,うわあああ！！,0,,
7497.175,がちおしい……………,0,,
7497.631,いいよ！！,0,,
7497.667,おっしいいい,0,,
7497.732,おもろいやん,0,,
7497.947,競ってるねぇ,0,,
7498.277,おっっしい,0,,
7498.756,あっちぃ,0,,
7499.566,おしいいい,0,,
7500.19,あっっつ！,0,,
7500.24,おしいいいい,0,,
7500.406,おしいいいいい,0,,
7500.892,がんばれええええ,0,,
7501.497,あちーち,0,,
7501.645,がんばれがんばれ！,0,,
7501.922,いい勝負だー！！！,0,,
