ラベル,コメント
0,酔っぱらった知らない風俗嬢に家を特定され親がその人を半殺しにする夢を見て飛び起きた、意味が分からん。
0,しばらくは二郎行かなくていいな…
0,チクチク言葉禁止
0,イエッサ?
0,病院に向かう途中の電車で元カノと再会してメンタル死んだ
0,先輩からのアドバイス就活に70万円もかけるな
0,昨日病院で採血したんだが、堪能の人が下手すぎて注射さした時も物凄い痺れが手に走って今もそれが治ってないんだよな…
0,配布石なめんな！！！！！！！！ 
0,採血が原因での神経の損傷は大いにあるってことだったんで悲しい、大会はどうにか頑張る。
0,その昔zettoさんという新潟スピナーがいまして
0,エニ活
0,牛丼大盛りですら苦しくなる胃袋になってしまった…もう学生の時みたいに大食いできない…
0,眠いので昼寝します、15時までに浮上してこなかったら土に埋めてくれていいよ
0,ほきた
0,夜に駆ける、めっちゃ疾走感があって良い曲と思ってたら恋人と心中飛び降り自殺する曲だと知り、カッツソロのエニカツの笑顔が別の意味にしか捉えられなくなって辛い。
0,ドンケツにて待つ
0,喰いタンかて
0,ワシも倒れた時に民間の病院に運ばれた経緯があるので直で専門病院はなんともいえない
0,ただ注射下手な人にやられるとここまで怠いとは思わなかった、未だに左腕全体的に痺れてるし
0,実家に同期全員を呼んでピザパをする事になったけど、帰宅早々祖母と大喧嘩してしまったが故に同期みんなが俺不在の中実家で黙々とピザを頬張り続ける地獄みたいな夢を見た
0,石神井公園駅の隣駅は大泉学園です。
0,ねねっちは日本のゲームキューブ。
0,手のコンディションがゴミなので撮影あと431242363464544532234時間かかりそう
0,生まれて初めて金縛りにあった。意識はあるのに身体は動かず、目の前に人っぽいのがいて首と何故か乳首を締められてマジで呼吸出来なくなってた。あんなに苦しいものなんだな…
0,風呂と夕飯のためだけに実家に帰るの親からしたらきしょすぎるだろうな
0,大昔に通話でめっちゃキャラデザが可愛いけど名前思い出せないって言ってたアニメ、普通にだがしかしだった
0,Hey guys we have a gift for youなんだよなぁ・・・
0,腕が痺れてる中での撮影地獄すぎる
0,jcの結果次第では鍋会で消費される酒の量がかなり変わってきそう
0,大昔電撃ホビーマガジンが何かでカオスガンダムとアビスガンダムを合体改造するみたいな特集があった筈なんだけど、ネットで検索かけても一切出てこなくて泣くしかねえ
0,カオスの後ろのポッド部を4つに増やしてX字状にしてた記憶がある
0,佐々木希が不幸になるってなるといよいよこの世の何が正義か分からなくなるな
0,アイドルのちんちんしばきと芸人の浮気は本当にどうでも良い
0,道具の話をしたのもガンプラの動画を見まくった影響で欲しくなったからなんですけどね…
0,汚い話で恐縮なんですが、変な体勢で転んだ結果金玉が思いっきり挟まれて（潰れて）女の子みたいな発狂をしてしまいました。
0,なんで僕昔から股間ばっかり怪我してしまうん…？
0,劇場版ラブライブ!の上映から既に5年経ってるとかいうヤバ事実ほんとやめてくれ………………………………………。
0,深田ウェイみ
0,色々対策してたつもりなのに二郎食ってから胃からニンニクの臭いが逆流し続けてて辛い
0,数年前の卒業旅行で松島行けなかったのいまだに悔やんでる、いつか行きたいわね…
0,自分の買い物じゃないとはいえ場違い感しかなくて辛すぎる
0,富士見台の王将潰れてたんかい…めっちゃ泣く……
0,わかりみが深田えいみ。
0,生きててすいまてぇん…
0,ピザ1枚食べたら吐きそうなくらい満腹になった、2度と食わん。
0,ろおくさんが一生「でんがなまんがなwwww」と言い続けるだけの夢を見て本当にキレた
0,どこからともなくゲェに絡まれるのつらい
0,今日変なのからばっかり目つけられる 
0,ファミマはカス
0,やっぱ深夜の歌舞伎町は怖いわね
0,庭の手入れしてたら暑さで溶けた
0,本家ぎゃりー君はどこに行ってしもたんや…
0,もうこの先一生コミケで本買うこともないんだろうな
0,元々身内が出してる本くらいしか買ってこなかったしまあ
0,死んでも買いたくない本no.1
0,印鑑とかいう文化とっとと廃れてくれ
0,ソニックさんにパンティー送りつけないと…
0,あそあく
0,めっっっちゃ早く桜台来てもうて途方に暮れてる
0,ポケモン版lolだった
0,こばとんさんの家に送りつけてやりたい 
0,父親が40度弱の熱出してもうたが
0,いつも通ってる映画館が8月末で休館になる事が決まり、コロナ関係で初めて泣きそうになった。あまりにも辛い。
0,老人なのでFG2ndを見て感情になってる
0,嘘松
0,家族のためにバイク売って車買うの濃厚になってきた
0,買い物があったので仕方なく歌舞伎町ホテル街の奥の方まで来たけどお兄さん達の雰囲気が怖すぎて秒で逃げてきた
0,3日くらい前にスピループスでペンを買ったんだが、ログインせずに情報だけ打ち込んだせいなのかメールが届かないので本当に買えてるのか不安でしかない。普通にアドレスの入力ミスってる可能性あるし…
0,こんにちは7月
0,出勤初日だからなのか知らんけど一切寝れなくて絶望してる
0,性に寛容なネットラッパーは信頼できる。
0,暫くは仕事行きつつ入院先に見舞いに行く生活が続く
0,父親氏この半年で急に10kgくらい痩せたり炭酸水めっちゃ飲んではめっちゃトイレ行くみたいな生活が続いてたから糖尿って言われてもまあそうやろなって感想だった
0,上沼恵美子ってなんで関西で支持得てるのかさっぱり分からん
0,百合子たそ?^
0,仕事休んだ
0,めちゃくちゃな悪夢見た
