投稿時間,コメント,ラベル
11990.286,また来るぞ,0
11992.181,キャンセルｗｗｗ,0
11993.583,久しぶりだwww,1
11993.734,静かになったな,0
11994.03,うるさい助かる,0
11994.152,wwwwwwwww,1
11994.208,鬼神でも見たなこれww,1
11994.583,www,1
11994.938,wwwwww,1
11994.92,なんか見たことあるな,0
11995.318,:_くさぁ::_くさぁ::_くさぁ:,0
11995.39,wwwwwwww,1
11995.413,wwwwwwwww,1
11996.183,おお…,0
11996.551,言ったなぁww,1
11997.105,www,1
11997.379,:_くさぁ::_くさぁ:,0
11997.883,wwwwwww,1
11998.144,wwww,1
11998.505,www,1
11999.768,おぉ…,0
12000.418,火種まくなってwwwwww,1
12000.659,きっぱりとww,1
12001.32,あっ,0
12003.169,おいてかれたw,1
12003.227,あっww,1
12004.41,おおうｗ,0
12005.264,置いてかれて当然なんだよなw,1
12008.935,両方刺していくパターンｗｗ,0
12009.194,ｗｗｗｗｗｗ,0
12010.529,ひな虐助かる,0
12011.114,ああw,1
12011.189,ww,1
12012.889,wwwwwwwww,1
12013.113,2対1になったw,1
12014.225,あれ？見たことあるなぁw,1
12024.396,www,1
12027.592,www,1
12033.452,あーあー,0
12033.504,あれw,1
12035.602,鬼神と一緒のノリ,0
12036.437,おや？ww,1
12037.464,ｗｗｗｗ,0
12040.234,www,1
12040.961,ｗｗｗ,0
12041.088,手のひらくるっくるwwwww,1
12043.205,wwww,1
12043.231,立場逆転した？,0
12045.637,もぐらかあｗｗ,0
12045.841,あら・・・ｗ,0
12046.277,www,1
12047.545,www,1
12048.927,ｗｗｗ,0
12052.606,ひなーのがもぐら！？！？,0
12053.99,wwwwww,1
12055.567,重いww,1
12055.694,ｗｗｗｗ,0
12056.923,wwww,1
12057.966,おぉぉぉぉ,0
12060.983,www,1
12061.212,直球でこわいってw,1
12062.141,牛のフンと馬のフンの肥やしwww,1
12065.57,メンヘラ出たww,1
12067.398,www,1
12071.719,あ、893でてる,0
12081.696,逃げながらもクラフトポイントはとるwww,1
12082.312,ｗｗｗｗ,0
12084.084,あらぁ,0
12084.466,鬼人のノリやん,0
12087.292,幻覚みた？,0
12088.386,かまちょかぁ…w,1
12089.496,ｗｗｗ,0
12091.538,草,1
12094.146,やっぱドッキリか〜,0
12096.767,そういうことねw,1
12098.853,寂しくなっちゃったのかなぁ？www,1
12101.538,www,1
12107.141,ｗｗｗ,0
12107.945,ｗｗｗ,0
12112.31,構って欲しかったのかな？,0
12115.12,いないなったwwww,1
12121.613,ほんまに自演www,1
12121.467,ほんとに自演になっちまった,0
12123.204,www,1
12125.406,自演かぁｗ,0
12125.659,ガチでどこ行ったw,1
12131.265,自演ひなーの,0
12138.335,自演かぁｗｗｗ,0
12139.868,このメンツ神やw,1
12141.04,ほんとに消えたｗｗ,0
12141.153,マジでどこ行ったｗ,0
12144.058,自演乙,0
12146.629,自演かぁ,0
12149.694,自演なの,0
12151.836,ww,1
12152.187,wwwwwwwww,1
12152.544,自演なのかw,1
12157.435,そこ毎回待たれてるwww,1
12157.704,草,1
12158.461,いやいるんかいwwwww,1
12158.735,wwww,1
12159.861,wwwwww,1
12160.997,ひなーのはかまちょφ(．．)ﾒﾓﾒﾓ,0
12163.684,隠れとったwww,1
12167.808,おったw,1
12168.145,愉快すぎ,0
12185.362,:_nice:,0
12185.638,:_nice:,0
12186.916,:_nice:,0
12187.263,:_nice:,0
12187.416,:_nice::_nice:,0
12189.529,:_nice:,0
12191.85,:_nice:,0
12192.365,:_nice:,0
12193.334,:_nice::_nice:,0
12193.496,:_nice:,0
12201.83,:_nice::_nice:,0
12201.743,うま,0
12202.124,つっよ,0
12202.139,うま,0
12204.501,つよw,1
12206.167,ありぴまたじこそしてない？,0
12208.725,今のトラッキングうますぎ,0
12209.939,www,1
12209.84,ありぴ常に金ノックあるじゃんwww,1
12212.968,また金ノックwwwwwwwwwww,1
12213.05,ｗｗｗ,0
12213.479,ｗｗ,0
12213.772,wwwwww,1
12216.518,ないすぅ！,0
12216.819,wwww,1
12217.11,www,1
12220.458,ｗｗｗ,0
12220.391,www,1
12221.679,wwww,1
12222.153,:_nice::_nice:,0
12222.435,また金ノックw,1
12223.04,ずっと持ってるwww,1
12223.037,www,1
12223.372,また持っとんのかよwwww,1
12223.474,ｗｗｗｗｗ,0
12225.256,金ノックのありさか,0
12225.278,あれ、おきてる,0
12225.845,また金やんｗｗｗｗ,0
12226.557,金ノック常備ｗ,0
12227.367,また金ノックもってるやんw,1
12228.249,ｗｗｗ,0
12229.735,ありぴ金ノックｗｗ,0
12231.095,www,1
12231.02,またwww,1
12231.095,金ノックwwww,1
12232.629,ｗｗｗ,0
12234.018,気づいたら生き返っとるｗ,0
12235.067,どんだけひろうねんwwwwww,1
12235.334,不死鳥やん笑笑,1
12235.711,さらっと持ってんの草,1
12242.256,ツボってるw,1
12244.535,ポータブルスキル持ってるｗ,0
12245.387,金ノック持ちすぎw,1
12247.016,常に金ノックつけとる,0
12250.662,いつの間にか持ってるねｗｗ,0
12252.597,フェニックスありさか,0
12255.081,なんで毎回持ってるんやwww,1
12256.891,つこうた？,0
12257.168,しれっと復活してる,0
12258.72,不死鳥w,1
12259.873,愛されてる金ノックにww,1
12261.228,www,1
12261.872,強w,1
12262.768,守護天使ありぴ,0
12262.945,最初から持ってるだろもうwww,1
12263.165,錬成してる？ww,1
12266.635,ありぴ自分だいすきやんw,1
12267.659,日常からもってるのか？,0
12273.531,高確率で持ってるよねｗ,0
12273.914,コナミコマンドw,1
12275.572,金ノック.exeきた？,0
12277.562,ｶｶﾛｯﾄｰ,0
12277.916,一人デバックモードで参加してる？,0
12280.415,BAじゃないかぁ……,0
12284.618,それコナミコマンドやｗ,0
12285.483,よくあるやつw,1
12290.023,苦しいｗ,0
12291.223,KONAMIコマンドやんか,0
12294.269,おちつこｗ,0
12297.575,ティッシュハンカチ金ノックなんよもう,0
12298.14,ひなのちゃんの笑い方は疲れそうw,1
12299.45,それで行けるエペがばがばやん,0
12300.506,KONAMIさんディスってる？,0
12302.485,それコナミｗｗ,0
12306.599,カロリー消費できるからダイエットになるよ,0
12307.854,喉ロー2人w,1
12308.799,病み上がりなのにww,1
12325.613,無限はすげぇｗ,0
12335.944,ｗｗｗ,0
12336.286,チートなら金ノックよりもっといい物あるやろw,1
12337.207,wwww,1
12338.56,ww,1
12340.862,食べる配信w,1
12342.426,食べるんだねw,1
12342.603,食べるしか選択肢ないw,1
12343.122,www,1
12344.219,食べる雑談はするんだｗ,0
12345.081,食事雑談wwwww,1
12355.929,麺入っとるお好み焼きがいい,0
12357.153,お好み焼き調理配信しよ,0
12364.493,お好み焼きをon the rice！,0
12366.274,宮崎にはお好み焼き屋がないんだよ,0
12368.845,www,1
12369.461,:_sad:,0
12371.097,www,1
12373.035,会話のラグひどいｗ,0
12376.463,ｗｗ,0
12377.461,怒っちゃった・・・,0
12380.04,ｗｗｗ,0
12382.337,www,1
12382.89,www,1
12383.693,ｗｗｗ,0
12387.853,www,1
12391.246,www,1
12393.467,うま,0
12418.888,wwww,1
12420.774,めっちゃキレるwww,1
12425.788,え？,0
12439.125,:_nice::_nice:,0
12439.274,つよい,0
12439.573,うまい,0
12443.28,ないすう！,0
12446.142,つよ！,0
12446.307,:_nice::_nice:,0
12447.26,:_nice:,0
12448.26,:_nice::_nice:,0
12448.543,:_nice::_nice::_nice:,0
12448.644,:_nice:,0
12448.915,ないすぅ！,0
12449.145,:_nice::_nice:,0
12449.637,:_nice::_nice:,0
12449.594,:_nice::_nice:,0
12449.737,:_nice::_nice:,0
12450.145,:_nice::_nice:,0
12450.355,:_nice::_nice::_nice:,0
12450.933,:_nice::_nice:,0
12451.713,:_nice::_nice::_nice:,0
12451.735,つんよ！,0
12452.048,:_nice::_nice:,0
12455.888,nice,0
12458.545,ナイス〜！,0
12460.368,ないすぅ！,0
12461.783,こう見るとライフラ強いな,0
12464.139,ピスキ当たってきてる,0
12465.405,ままーのでてる,0
12509.523,:_nice:,0
12512.127,ピーキー上手い,0
12514.542,ピーキー上手すぎ,0
12514.749,ピーキーの調子上がってるぅ,0
12517.127,そして自己蘇,0
12518.966,じこそいけ,0
12527.948,:_nice::_nice:,0
12530.127,:_nice::_nice:,0
12534.175,金盾見るともう笑っちゃうんだがwww,1
12535.566,金バック自己蘇おいしい,0
12536.992,:_nice::_nice:,0
12538.832,:_nice:,0
12539.107,:_nice::_nice::_nice:,0
12539.99,:_nice::_nice:,0
12540.191,:_nice::_nice:,0
12541.121,:_nice::_nice::_nice:,0
12541.297,:_nice::_nice:,0
12541.777,:_nice::_nice:,0
12541.967,:_nice::_nice::_nice:,0
12542.07,:_nice:,0
12542.112,:_nice::_nice:,0
12542.709,:_nice::_nice::_nice:,0
12543.173,:_nice::_nice:,0
12543.342,:_nice::_nice::_nice:,0
12544.123,金バック自己蘇生ナイスすぎ,0
12544.228,:_nice::_nice:,0
12545.399,:_nice:,0
12545.785,:_nice::_nice:,0
12545.849,でけぇ,0
12548.163,つんよ,0
12548.678,:_nice::_nice::_nice:,0
12548.852,ないすぅ！,0
12550.184,nice,0
12553.822,:_nice::_nice::_nice:,0
12554.971,:_nice::_nice:,0
12560.762,ないす！,0
12564.395,緊張？,0
12566.048,:_nice::_nice::_nice:,0
12566.177,マジ上手いなぁ,0
12571.725,とおいんだぁ,0
12590.141,死ぬわけに行かない緊迫感あるよねぇwww,1
12593.229,:_はてな:,0
12596.371,wwww,1
12598.353,:_はてな:,0
12599.123,泥棒許せねぇよなぁ,0
12601.886,:_はてな:,0
12603.156,:_はてな:,0
12603.795,:_はてな:,0
12605.505,:_はてな:,0
12605.687,:_はてな:,0
12607.102,こそ泥おるって,0
12607.673,:_はてな:,0
12608.813,くっそこわいw,1
12610.696,:_はてな:,0
12637.777,当て感良き,0
12646.357,ですわね,0
12648.956,ですわよ,0
12665.621,お可愛いこと,0
12688.404,しんだなwww,1
12695.297,敵さんのムーブうまいな,0
12698.468,デボデボ,0
12700.854,ディボボえぐいな,0
12701.481,:_sad:,0
12720.018,別パ？？？,0
12721.794,www,1
12722.464,www,1
12723.158,wwww,1
12724.885,混んでるｗｗ,0
12725.434,真後ろでｗ,0
12725.807,wwww,1
12726.853,ｗｗｗ,0
12727.515,はちゃめちゃ.w,1
12728.187,www,1
12728.501,はさまってるwwwwwwwww,1
12729.792,www,1
12730.457,そんなことある!?,0
12731.306,通りますよwww,1
12731.467,ｗｗｗ,0
12732.592,ｗｗｗ,0
12732.601,ｗｗｗｗ,0
12733.483,　ばれてないｗｗｗｗ,0
12733.917,www,1
12737.77,なんか紛れてる人おったｗｗｗ,0
12738.719,www,1
12740.301,w,1
12751.615,ん？チャーライ？w,1
12757.163,まじかwww,1
12758.095,えっ,0
12758.125,??wwwww,1
12761.598,アリサカさんジブ上手いなぁ,0
12765.435,ちいかわw,1
12765.917,ワ！,0
12766.987,ワ…！,0
12767.837,ないファイ:_じーじー:,0
12768.165,ないふぁいw,1
12768.408,wwwwww,1
12768.601,わっ,0
12769.911,ワ,0
12770.329,ワッ....！,0
12770.899,www,1
12771.904,キッつい,0
12773.433,ないふぁい！:_じーじー:,0
12773.276,ちぃかわwwww,1
12773.971,:_じーじー:,0
12774.821,おっ？ないふぁい,0
12775.606,かわしかたうめえ,0
12776.649,ワッ‥！,0
12776.904,ワ…！,0
12777.215,ないふぁい:_じーじー:,0
12777.535,ないふぁい:_じーじー:,0
12778.063,ちいさかさん！？,0
12780.041,ないふぁい:_じーじー:,0
12780.146,ワ…！,0
12780.317,ないふぁい:_じーじー:,0
12780.499,ないふぁい:_じーじー:,0
12781.985,ないふぁい:_じーじー:,0
12786.686,i,0
12786.955,プラチナI:_nice:,0
12788.67,上がったねぇ,0
12789.179,:_nice:昇格,0
12799.157,:_ちゅっ:,0
12799.398,:_ちゅっ:,0
12799.634,にちゃあ,0
12800.038,ﾜｯ,0
12800.959,www,1
12802.18,アンチ外じゃないのが怖いねw,1
12802.499,:_ちゅっ:,0
12804.205,www,1
12804.624,:_ちゅっ:,0
12804.561,:_ちゅっ:,0
12804.759,あ,0
12804.837,:_ちゅっ:,0
12805.218,wwwwwwwww,1
12805.859,:_ちゅっ:,0
12805.71,:_ちゅっ:,0
12806.027,:_ちゅっ:,0
12806.213,:_ちゅっ:,0
12807.896,:_ちゅっ:,0
12808.14,:_ちゅっ:,0
12808.309,うおおおおおおおおおお,0
12808.41,怖っ,0
12808.562,ひぃ,0
12808.759,:_ちゅっ::_ちゅっ:,0
12808.937,www,1
12809.603,:_ちゅっ:,0
12810.575,:_ちゅっ:,0
12811.128,:_ちゅっ:,0
12811.588,:_ちゅっ:,0
12811.893,:_ちゅっ::_ちゅっ:,0
12812.297,:_ちゅっ:,0
12812.456,ｗｗｗ,0
12812.652,:_ちゅっ:,0
12812.914,:_ちゅっ:,0
12813.353,たすかるww,1
12813.6,助かる,0
12814.046,:_ちゅっ:,0
12814.037,:_ちゅっ:,0
12815.067,助かる,0
12815.128,助かる！,0
12815.314,ちゅ,0
12815.498,:_ちゅっ:,0
12815.672,:_ちゅっ:,0
12815.78,:_ちゅっ:,0
12816.32,:_ちゅっ:,0
12816.901,たすかる,0
12817.649,ファンサ助かる,0
12817.646,:_ちゅっ:,0
12817.702,:_ちゅっ:,0
12819.288,助かる…？,0
12819.251,wwww,1
12819.327,た、たすかる,0
12821.696,たすかる,0
12822.131,ファンサたすかる,0
12822.348,ファンサ助かる,0
12822.542,:_ちゅっ:,0
12824.365,助かる,0
12824.427,助かる,0
12825.804,ちゅ,0
12825.974,:_ちゅっ:,0
12826.995,ファンサ助かるなあ,0
12828.384,たすかる,0
12828.693,:_ちゅっ:,0
12829.483,:_てんさい:,0
12830.133,ありがとう,0
12833.651,たすかる,0
12835.015,ありがとうございます！,0
12841.269,助かる,0
12849.724,ファンサ助かる,0
12856.196,おねだりすんべ,0
12862.805,ちょっと投げキッスされたってじまんしてくるわ,0
12867.03,ん？お金がない？,0
12868.318,パパ活…？,0
12868.693,歯抜け助かる,0
12872.265,歯抜けたな,0
12873.234,歯抜け萌え声きた,0
12874.085,ｗｗｗ,0
12876.326,wwwwww,1
12880.439,歯抜けは世界を救う,0
12880.781,www,1
12881.766,グーフィ？,0
12883.911,www,1
12885.372,www,1
12885.496,www,1
12886.182,www,1
12886.434,何語ww,1
12887.171,www,1
12888.058,歯抜け活,0
12890.111,草,1
12890.854,www,1
12897.683,ｗｗ,0
12900.811,母国語きたなこれw,1
12900.702,自然に歯抜けたｗｗ,0
12906.558,その返しいいなw,1
12909.571,日本語でおk,0
12912.197,ありさかさんロシアでゴミ拾いしすぎてロシア語喋り始めた,0
12913.941,腹筋壊れるw,1
12917.815,お前もわからんのかいw,1
12918.188,歯抜けが通じない相手だったwww,1
12929.061,あれはヘンディーに叩き込まれたんや,0
12936.851,歯抜けわかってへんタイプの男や,0
12957.472,wwww,1
12958.647,www,1
12964.104,ｗｗｗ,0
12964.405,すごいねwww,1
12966.557,急に距離感出てきたw,1
12966.676,微塵も思ってないやつ出た,0
12975.463,www,1
12975.679,www,1
12985.094,www,1
12996.758,www,1
13002.372,ひなーの 咳だいじょぶ？,0
13011.458,ｗｗｗ,0
13014.967,いずごっちって呼ぼう,0
13017.204,前:face_with_tears_of_joy:,1
13035.736,www,1
13036.175,ｗｗｗ,0
13042.899,ｗｗｗ,0
13043.904,www,1
13044.232,風強そうw,1
13044.684,www,1
13046.129,ｗｗｗ,0
13047.064,www,1
13047.324,ｗｗｗｗ,0
13048.893,wwww,1
13049.439,wwwwww,1
13050.883,www,1
13053.933,www,1
13057.221,味したw,1
13057.339,食べんなってwww,1
13060.193,マイクの味したwww,1
13062.601,wwwwwwwww,1
13062.52,ソース味,0
13063.412,悪くないw,1
13063.839,wwww,1
13069.179,wwww,1
13074.408,wwwwww,1
13076.279,悪くないんかいｗ,0
13076.152,今更やんw,1
13081.658,wwwwww,1
13086.092,ｗｗｗ,0
13087.026,wwwwwww,1
13088.775,怖かったwww,1
13089.013,怖いんだw,1
13088.985,ダハッ,0
13089.856,ｗｗｗ,0
13091.203,素直w,1
13091.433,:_くさぁ:,0
13092.326,ダハッ,0
13092.443,怖いのは怖いw,1
13092.462,爆発した,0
13092.709,ﾀﾞﾊｯ！,0
13093.5,怖いんかいw,1
13095.306,www,1
13095.834,wwww,1
13095.829,www,1
13097.314,悪者いるやん,0
13097.643,似てる,0
13098.272,真横来たってｗｗｗｗｗｗｗｗ,0
13098.739,ｗｗｗｗｗｗ,0
13099.451,ｗｗｗ,0
13100.532,ｗｗｗｗｗｗ,0
13100.887,ｗｗｗｗ,0
13101.313,悪役おるｗｗ,0
13101.767,:_くさぁ:,0
13101.776,wwwwww,1
13101.814,ｗｗｗ,0
13101.925,www,1
13102.458,www,1
13103.268,www,1
13103.497,誇張し過ぎwww,1
13104.807,くっそおもろいｗｗｗ,0
13105.745,ダハハハハ,0
13106.084,wwww,1
13106.49,www,1
13107.374,雑共鳴入った,0
13108.369,wwww,1
13108.493,絶対ワンピースに出てくるやん,0
13108.856,切り抜ききた,0
13110.049,共鳴始まったってwwww,1
13110.02,wwwwwwwww,1
13110.112,www,1
13110.41,wwwwww,1
13110.408,wwww,1
13110.548,ダハ！,0
13111.293,ｗｗｗｗ,0
13111.466,どす黒い笑い方,1
13112.708,草,1
13113.056,www,1
13114.3,だるまさんがやるとこうなるんかw,1
13115.065,デーモン閣下おる？,0
13115.473,www,1
13117.3,やばいｗｗｗ,0
13117.454,共鳴してるw,1
13118.197,そんなひなーのがかわいい,0
13119.494,笑い方えぐいw,1
13120.646,バケモンやんけwww,1
13122.242,wwwwwwww,1
13123.224,ごめんだけど特徴掴んでるわｗｗｗ,0
13124.425,ｗｗｗｗｗｗｗ,0
13125.2,www,1
13128.206,（でも好き）,0
13128.93,wwww,1
13129.38,エグいってwww,1
13130.077,やっばい,0
13131.015,wwwwwww,1
13131.757,ひなーののどぉほほほほって笑い方すき,1
13132.104,だるまやめとけって。やられるぞ,0
13132.808,だはんすなw,1
13134.154,いや最高w,1
13135.047,しんどいｗｗｗｗｗｗ,0
13135.086,wwwwwwww,1
13137.591,wwwwwwww,1
13137.861,だるまさんアラスカ？ｗｗｗ,0
13138.559,シンプルにうるさいwwwwww,1
13139.685,えぐいｗｗｗ,0
13139.781,250%草,1
13141.343,腹いて,0
13142.234,wwww,1
13143.21,ガチでえぐいｗｗｗｗｗｗｗ,0
13147.379,250％www,1
13148.001,ちょっと特徴掴んでるの面白いんだよなぁｗ,0
13148.755,倍率で反省するのじわる,0
13149.289,ダハッ！,0
13149.632,そっくりだった,0
13151.914,マイキーおった？？,0
13154.026,だるさかほんと良いよなぁ～,0
13156.502,250www,1
13156.417,ｗｗｗｗｗ,0
13156.587,最高ですww,1
13159.06,250www,1
13167.003,これがだるさか,0
13167.696,規模がえぐいw,1
13170.197,地球がヤバい,0
13170.828,ｗｗｗ,0
13172.046,相性いいな,0
13181.61,頭痛くなった,0
13184.297,切り抜き出たら無限ループする,0
13185.499,コンディション最悪やw,1
13187.104,はかいこうせんかな？,0
13195.867,力使い果たす勢いwww,1
13208.825,省エネ(全力),0
13211.453,だるさかってどんな人達でも合うから凄いと思う,0
13212.278,これで省エネは怖いw,1
13214.544,逆に全力見たいわww,1
13216.172,まぁ、確かにだるまさんの普段はもっとやばい,0
13247.02,うまい,0
13262.846,めっちゃネイティブなホrrrrrイゾン,0
13263.108,だるまさんってふざけてるけど一番真面目だからな本当は,0
13268.969,手越おる？w,1
