時間,コメント,ラベル,,,,
8939.796,本番？,1,,,,
8940.083,最高や,1,,,,
8940.203,これは実質とかじゃなく優勝か,1,,,,
8941.3,優勝うおおぉおお,1,,,,
8942.391,誰もフラグを止める人おらんｗ,1,,,,
8942.568,最強チームに泥つけたぞw,1,,,,
8942.654,フラグ貯金ｗｗ,1,,,,
8943.114,二次会いこかー^,1,,,,
8943.31,このチームで優勝見せてくれてありがとう,1,,,,
8944.621,ロレチームに勝ったの、ここだけだぞ強すぎる,1,,,,
8944.761,ゆうしょおめでとう,1,,,,
8946.869,ツッコミ0,1,,,,
8946.954,やめろやめろw,1,,,,
8947.729,フラグスタックｗｗ,1,,,,
8947.683,パンクするw,1,,,,
8948.316,振り切れてんよ～,1,,,,
8948.36,フラグえぐいｗｗ,1,,,,
8948.502,空気美味しいよう,1,,,,
8948.735,パンッパンで草,1,,,,
8948.924,やだなぁｗ,1,,,,
8949.497,やめよやめよw,1,,,,
8949.981,相手スクリム初敗北えぐい,1,,,,
8949.961,予定通りかるび以外で2次会行くかぁ,1,,,,
8950.032,山王との戦いで力を出し切った湘北は…,1,,,,
8950.115,湘北？,1,,,,
8950.618,湘北,1,,,,
8951.514,嘘のようにボロ負け,1,,,,
8951.81,嘘のようにボロ負けしそう…ｗ,1,,,,
8951.961,スラムダンク式,1,,,,
8952.392,死亡フラグがｗｗ,1,,,,
8952.394,優勝あるぞ,1,,,,
8953.027,スラムダンク定期,1,,,,
8954.158,山王戦か,1,,,,
8954.508,いいもの見せてもらったよ！,1,,,,
8955.389,負けたら笑うw,1,,,,
8955.316,フラグおっといたんだよね,1,,,,
8955.582,山王戦かw,1,,,,
8955.676,こらｗｗ,1,,,,
8955.872,やっぱ葛葉がガンガンコールしてるとチーム全体の指揮上がる気がする！,1,,,,
8955.943,明日嘘のように負けそう,1,,,,
8955.958,スラムダンクじゃん,1,,,,
8956.037,フラグ立てまくりw,1,,,,
8956.114,ぐいぐいｗ,1,,,,
8956.646,さすがIGL冷静,1,,,,
8957.451,あちゃw,1,,,,
8957.599,フラグ折っちゃえ！,1,,,,
8957.947,ナイスフラグブレイク,1,,,,
8958.192,いやこの成功体験でかいよ,1,,,,
8959.492,バキバキにして行け,1,,,,
8959.617,また立ててるんだよね,1,,,,
8959.617,嘘みたいに負けた、,1,,,,
8959.859,ループか,1,,,,
8959.934,めんどくせえｗ,1,,,,
8959.967,無限ループｗ,1,,,,
8959.989,爆発力ってそういうこと？w,1,,,,
8960.001,無限で草,1,,,,
8960.148,ええて,1,,,,
8960.247,ええてw,1,,,,
8960.406,無限ループｗ,1,,,,
8960.646,もうええてー,1,,,,
8961.067,やだぁ〜,1,,,,
8962.035,明日見るのこええよw,1,,,,
8962.053,ないす折り,1,,,,
8962.107,フラグの連鎖がw,1,,,,
8962.646,いたちごっこやｗｗ,1,,,,
8964.077,言わんとこw,1,,,,
8964.496,無限フラグ編ｗｗ,1,,,,
8964.553,プラグの立て合いw,1,,,,
8965.119,ウソのようにボロ負けしたら.,1,,,,
8965.971,無限フラグ編,1,,,,
8966.927,スラムダンク系ｗｗ,1,,,,
8966.971,フラグ建築士やばすぎ,1,,,,
8967.549,フラグ建築士しかいない？ww,1,,,,
8968.042,山王戦がすっごい,1,,,,
8968.762,フラグバキバキに折っとこ,1,,,,
8968.801,いたちごっこだよ,1,,,,
8969.023,ややこしいってｗｗ,1,,,,
8969.032,無限フラグ編,1,,,,
8969.198,優勝候補に2勝ナイス！楽しく対戦してるの見れて嬉しい♬倒れたあともコールや声がけ、めっちゃかっこよかった!,1,,,,
8969.944,無限ループｗ,1,,,,
8970.299,フラグ無限編w,1,,,,
8971.308,スラダンやんww,1,,,,
8971.295,湘北かぁ,1,,,,
8972.177,いやわかるぅ　フラグ建築論,1,,,,
8972.188,フラグの反転術式えぐい,1,,,,
8972.377,アセント負けてるけどな,1,,,,
8972.485,折ったり立てたり,1,,,,
8972.897,無限ループと,1,,,,
8973.629,もう一生たつやん,1,,,,
8974.515,みんな最強だ,1,,,,
8977.105,ラプラスはミスが無い,1,,,,
8977.251,1戦目ボロ負けからの軌道修正はマジでかい,1,,,,
8977.307,無限フラグええてｗ,1,,,,
8977.679,無限ループって怖くね？,1,,,,
8978.774,気持ちよく寝れるな,1,,,,
8979.001,これか永久機関わ,1,,,,
8978.984,もういいって　おもしろい,1,,,,
8979.076,ロレチーム初めて負けたぞ,1,,,,
8979.566,明日楽しみやぁ,1,,,,
8979.954,優勝です,1,,,,
8981.73,無限フラグw,1,,,,
8981.992,ラプラス・ダークホースさん！？,1,,,,
8982.091,ここに勝ったの初めてじゃねぇ！？,1,,,,
8982.598,葛葉Angelになってたな最後,1,,,,
8982.599,フラグは折る為にある,1,,,,
8982.997,負けてたマップでしっかり勝てたよ,1,,,,
8983.542,無限ループやw,0,,,,
8984.181,相手ここからの改善怖すぎる,0,,,,
8985.38,ほんとそれ！すごい！,0,,,,
8985.858,俺たちは強い！,0,,,,
8985.881,最高や,0,,,,
8986.25,まじで爆弾だわ,0,,,,
8986.658,いや後半二戦まじでくそよかったぞ　まぐれでもなんでもない,0,,,,
8987.04,みんなが楽しそうでうれしい！,0,,,,
8987.461,みんなでちゃんと勝てるんだ！,0,,,,
8988.001,一応負けたアセントが初戦なんでフラグは怖いです,0,,,,
8988.032,守りまーじで良かった,0,,,,
8988.757,何勝したの？,0,,,,
8988.774,全ハンドガンとれてます,0,,,,
8988.78,攻めの姿勢が良かったね！,0,,,,
8990.011,ほんとそれね！嬉しいね！,0,,,,
8989.983,皆様強くてかっこいいです…！,0,,,,
8990.087,葛葉さんIGLバカ刺さりでまじで激アツだった,0,,,,
8990.247,アセントよアセント,0,,,,
8991.807,戦うコール最高ｗ,0,,,,
8992.519,すごい！,0,,,,
8992.484,これは気持ちいいなぁ,0,,,,
8992.796,苦手克服かこれ,0,,,,
8993.024,ラプ様の成長がすごい！,0,,,,
8993.14,そんな泣けること言うなよラプ様,0,,,,
8994.502,予定調和の無い世界線へ移行しよう,0,,,,
8994.814,ローレンの背負い方結構イカれてたからそれもあるなぁ,0,,,,
8995.225,アセント以外を取れたのすごいよ,0,,,,
8996.593,ティム最高や,0,,,,
8997.08,すでに泣きそう,0,,,,
8997.309,まじで努力の賜物,0,,,,
8998.011,ほんとに嬉しい,0,,,,
8998.175,我が家は最強！,0,,,,
8998.206,12位…うっ頭が,0,,,,
8998.419,バインドとヘイブン取れたの良かったな,0,,,,
8998.432,あるね,0,,,,
8999,すごい！,0,,,,
8999.13,フラグは折るもの,0,,,,
8999.862,うーんエモです,0,,,,
8999.972,みんなが楽しそうにやってるのがほんとに嬉しいよ,0,,,,
9000.183,コール　声掛け　神,0,,,,
9000.4,もうエモい,0,,,,
9000.473,トン兄も涙ながしてます,0,,,,
9002.024,そうだねえ,0,,,,
9003.178,葛葉のショットコール、まじで質が高い,0,,,,
9003.618,山王戦かこれ…w,0,,,,
9003.866,なんだよね,0,,,,
9004.961,#TBGWIN,0,,,,
9004.941,IGL分けたのがこんなにぶっ刺さるとは,0,,,,
9004.951,渋ハルさん喜んでそう,0,,,,
9005.054,#TBGWIN,0,,,,
9005.378,初めての黒星つけたのまじすごい,0,,,,
9005.595,対策してくるよね,0,,,,
9005.655,確かに笑笑,0,,,,
9005.732,ラスボスに勝った,0,,,,
9005.801,頑張ってたからだよ！,0,,,,
9005.962,そうだね,0,,,,
9006.006,ローレンチーム初スクリム負けか,0,,,,
9007.218,優勝候補に泥つけたな,0,,,,
9007.295,空気うまいねー,0,,,,
9008.02,そうなんだよなぁ,0,,,,
9008.126,明日頑張ってくれぇ！,0,,,,
9008.238,昨日よりもちょっと今日が楽しみになったな,0,,,,
9010.186,確かに,0,,,,
9010.733,見せてねえことが！？！？,0,,,,
9011.999,ほう,0,,,,
9014.009,楽しみや！,0,,,,
9014.297,もう何言ってもフラグにしかならんw,0,,,,
9014.462,今日より明日を！ふぁいと！,0,,,,
9014.503,ｳｯﾎﾎ,0,,,,
9014.696,うお？,0,,,,
9015.176,下唇噛んでます,0,,,,
9015.815,さすがに神回,0,,,,
9016.421,おお？！？！,0,,,,
9016.618,おっほほ,0,,,,
9017.004,まじかよ！,0,,,,
9017.221,逆にアセント心配だね,0,,,,
9017.414,必殺技あるのか,0,,,,
9017.92,わくわく,0,,,,
9018.198,おお？！,0,,,,
9018.427,まだセット隠してると,0,,,,
9018.549,必殺技期待,0,,,,
9019.168,必殺技…だと！？,0,,,,
9019.545,おっほ？,0,,,,
9019.652,まだあるの！？！,0,,,,
9019.85,うっほほ？,0,,,,
9020.029,隠し玉あるのね！,0,,,,
9021.144,ほお！,0,,,,
9021.245,秘策ありか,0,,,,
9021.387,本番楽しみすぎる！,0,,,,
9021.431,カスタムなのに涙止まらん,0,,,,
9021.509,ポッケに隠してんだ,0,,,,
9023.693,でも自信に繋がってるよ,0,,,,
9023.821,けど初めてだからこっちの伸び代のが強いぞ,0,,,,
9023.934,まーだ奥の手ありますと,0,,,,
9024.056,すごいね〜,0,,,,
9025.919,ロレチームに唯一勝ったのここ凄いな,0,,,,
9026.133,まだ初見あるのは胸アツ,0,,,,
9026.18,すげえやんけ,0,,,,
9026.206,アセントよ,0,,,,
9026.518,まだやってないのあるの！？,0,,,,
9026.494,笑笑,0,,,,
9027.155,つまり最強ってことか,0,,,,
9027.634,まだ隠し味あるんですか！？,0,,,,
9028.065,いーや？,0,,,,
9028.964,いーや？w,0,,,,
9030.271,うちらも強くなれば良いんだ,0,,,,
9031.495,必殺出さずに勝ってるま！？,0,,,,
9031.966,まだ隠し技が！？,0,,,,
9032.399,今日の成功体験いいよ～！気持ちよく寝て本番挑める！,0,,,,
9032.744,限界突破するんや,0,,,,
9033.276,アセント大丈夫なのか？w,0,,,,
9034.059,まだあるんだね引き出しがｗ,0,,,,
9035.212,アセント,0,,,,
9035.922,いーやw,0,,,,
9036.113,歴史を変えましたよ,0,,,,9156
9037.567,正直今日だけでもう感動してるよ,0,,,,
9037.775,どこのチームも何かしら隠してるだろうね,0,,,,
9037.955,ドロつけたのでかい,0,,,,
9038.169,相手が強くなる以上に最終日いい形で終われるのがデカイ,0,,,,
9038.178,凄いよ,0,,,,
9038.565,激アツよ！,0,,,,
9038.564,秘技あり？,0,,,,
9038.652,8パーかぁw,0,,,,
9038.609,葛葉は喋りとデュエルの切り替えだけやねほんと,0,,,,
9039.18,いやあ感動したわ,0,,,,
9040.161,確かに守りの配置換えほぼしてないもんな,0,,,,
9040.343,相手はヨル対策して時間を無駄にする,0,,,,
9040.517,葛葉も神エイム出てたし,0,,,,
9040.714,パンク寸前ｗ,0,,,,
9040.723,明日頑張って！,0,,,,
9041.034,葛葉のエイムも明日には！,0,,,,
9041.509,わくわくやぞ,0,,,,
9041.854,#TBG WIN,0,,,,
9042.655,葛葉IGLがマジで神だった〜,0,,,,
9042.965,１２０％くらい出てなかったか？ｗ,0,,,,
9043.431,アセントも良くなりそう,0,,,,
9043.858,ラプちゃんは120%でてたか,0,,,,
9043.921,泣ける,0,,,,
9044.154,まずはアセントか,0,,,,
9044.214,100以上出したらええねん！,0,,,,
9044.282,その８％で明日優勝つかみ取ろう,0,,,,
9044.504,トロールもガバも沢山あったが勝てたぞ,0,,,,
9044.583,唯一勝ってんのか,0,,,,
9045.019,最高だよ,0,,,,
9045.382,あーもう最高や！,0,,,,
9046.006,すげえよ！,0,,,,
9046.682,めっちゃハートでたｗ,0,,,,
9047.095,今日もねｗ,0,,,,
9047.576,マジですごい,0,,,,
9047.656,v最,0,,,,
9047.992,今日もな！,0,,,,
9048.006,最高でした,0,,,,
9049.145,明日へのいい戦いだったな,0,,,,
9049.757,いやぁバインド勝ったのすげぇよ,0,,,,
9050.101,良かったね,0,,,,
9050.345,めちゃくちゃよかった,0,,,,
9050.813,感動しました！,0,,,,
9051.028,水無瀬さん覚醒してたな,0,,,,
9051.34,アセントは忘れるかww,0,,,,
9051.48,1マップ目と調子違いすぎだろ！最高や！,0,,,,
9051.718,いい決勝だった,0,,,,
9052.332,読みが良かった,0,,,,
9052.32,えらいみんな,0,,,,
9052.806,ア、セント,0,,,,
9053.164,エイムがきれいｗ,0,,,,
9053.333,ブリムめっちゃ良かったぞ！,0,,,,
9053.507,みんなニコニコでいいね,0,,,,
9053.609,正直満足してしまった,0,,,,
9053.625,感動した,0,,,,
9053.725,成長えぐい；,0,,,,
9054.505,今日も強かった,0,,,,
9054.969,最終日良いイメージついたね,0,,,,
9055.846,めっちゃ良かった,0,,,,
9056.026,実を結んでよかったよ,0,,,,
9058.446,ティム強いね,0,,,,
9059.229,すごかった！,0,,,,
9059.546,チームとして勝ってた,0,,,,
9059.628,成長型の100%だからまだ上がある,0,,,,
9059.785,ラプ様救いすぎだわ,0,,,,
9059.799,そうね～,0,,,,
9059.961,ナイスチームだったよ,0,,,,
9059.981,かるびまじでよかったぞ,0,,,,
9060.008,ラプ様ほんとに強い,0,,,,
9060.177,救いまくってた,0,,,,
9060.486,練習がしっかり実ってるのチーム最高だよ,0,,,,
9060.871,せーー、せーーの！のだけは修正必要かも笑,0,,,,
9061.275,マジですごかった,0,,,,
9061.345,IGLよすぎる,0,,,,
9061.66,今日より明日盛り上げるんだよ,0,,,,
9061.906,すごかった！,0,,,,
9062.028,マジで凄かった,0,,,,
9063.106,感動してる,0,,,,
9063.336,クラッチクイーンや！,0,,,,
9063.534,普通に感動する,0,,,,
9063.735,v最,0,,,,
9064.178,良い感触で本番 ええね,0,,,,
9064.222,まじで強かった,0,,,,
9064.265,いい試合だったね,0,,,,
9064.357,ラプ様数日前から覚醒してる,0,,,,
9064.519,ラプ様がすごすぎた,0,,,,
9064.859,すごい,0,,,,
9064.977,ママも強かった,0,,,,
9065.328,ラプ様救いすぎてた,0,,,,
9065.499,まじめっちゃ救ってたな,0,,,,
9065.61,クラッチクイーンだ,0,,,,
9066.023,ラプ様クラッチクイーン,0,,,,
9066.095,嬉しそう,0,,,,
9066.111,かわい,0,,,,
9066.215,めちゃ強かった,0,,,,
9066.279,ラプ様かわいい,0,,,,
9066.401,めっちゃよかった,0,,,,
9066.437,ラプ様クラッチクイーンだ,0,,,,
9066.513,クラッチクイーン,0,,,,
9066.674,ラプさま結構救ってた,0,,,,
9066.689,総帥最高だあ,0,,,,
9067.181,ラプ様ほんとすごい！,0,,,,
9067.22,Shaoみたいだった,0,,,,
9067.404,まじで良かった！,0,,,,
9067.43,クラッチクイーンありますこれ,0,,,,
9067.644,まじつえーかった,0,,,,
9068.125,いいてぃむだ,0,,,,
9068.27,ラプ様すごいほんと,0,,,,
9068.631,かんわいい,0,,,,
9069.151,強いや,0,,,,
9069.946,ﾃﾚﾃﾚ,0,,,,
9070.193,ラプ様エイムが綺麗,0,,,,
9071.815,成長コンテンツすぎる,0,,,,
9072.177,すごかったよねぇ,0,,,,
9072.5,泣いていいかな,0,,,,
9072.54,あせんとがんばれ,0,,,,
9072.657,最高やったぞ！,0,,,,
9072.657,かわい,0,,,,
9073.035,まじですごかった…！,0,,,,
9073.157,照れるのカワイイなw,0,,,,
9073.501,ラプ様、きゅぴさんのクラッチエグい,0,,,,
9073.616,ラプラス様が道を開けさせてた,0,,,,
9073.875,かわいすぎるww,0,,,,
9073.857,こ〜れ優勝あります,0,,,,
9073.949,照れててｸｶ,0,,,,
9074.023,今日マジで強かったわ,0,,,,
9074.039,ラプ様まじで今日救ってた,0,,,,
9074.176,ラスワンのラプ様まじ最強なんよな,0,,,,
9074.45,にこにこしちまうよ,0,,,,
9075.556,かるびもきょう良くなっててすごい,0,,,,
9075.976,ラプ様可愛いw,0,,,,
9076.385,可愛いなラプちゃま,0,,,,
9077.223,ラプ様かわいいし強い,0,,,,
9078.794,みんな素晴らしかった,0,,,,
9079.027,明日楽しみ,0,,,,
9079.49,うちのチームのクラッチクイーンよ,0,,,,
9080.143,みんな最強！最協！,0,,,,
9080.14,背中でかかったなソースの,0,,,,
9080.414,忙しいのにすっげぇよ,0,,,,
9080.469,マプ様や,0,,,,
9080.66,ラプ様まじで最高や,0,,,,
9080.722,褒められなれてないところ可愛い,0,,,,
9081.179,ママも頭脳プレイ出てたし,0,,,,
9081.164,起きててよかった,0,,,,
9081.376,ほんと最高だよ,0,,,,
9081.524,ＹＭＤですわ,0,,,,
9081.559,今日のラプ様はマジで輝いてたぞ！,0,,,,
9081.712,ラプさんの落ち着きえぐい,0,,,,
9081.763,角でかい,0,,,,
9081.808,ラプ様スキル込みの組み立てうまい,0,,,,
9081.863,きゅーちゃんも1v4きめてたね,0,,,,
9081.899,きゅぴさんラプ様めっちゃクラッチしてる,0,,,,
9082.187,よかったよー,0,,,,
9082.324,相手に初の黒星つけたな,0,,,,
9082.437,刮目しました,0,,,,
9082.433,普通にガチ照れしてる,0,,,,
9083.596,ラプ様強いよ,0,,,,
9083.975,いやほんとに明日勝てるぞ,0,,,,
9084.295,かわいいよ〜ラプ様〜,0,,,,
9084.354,ラプ様つよい！,0,,,,
9084.389,まじで、すごい,0,,,,
9084.557,あとはせーののタイミングだけか？w,0,,,,
9084.649,本当に実を結んでよかった,0,,,,
9084.957,エイムも良かったし,0,,,,
9085.222,あぅｔ,0,,,,
9085.519,かるびとくずはのコント最高だたｗ,0,,,,
9085.523,ソースさんがや,0,,,,
9085.576,ナイスチーム,0,,,,
9085.874,最高のチームよ,0,,,,
9086.213,まじで勉強してるの伝わる,0,,,,
9086.92,本番のように感動した,0,,,,
9087.262,ラプ様でかいな,0,,,,
9087.754,みんなすごい！,0,,,,
9087.811,あ、あ、あぅ,0,,,,
9088.458,あの状況のラプ様本当にすごいんよなぁ,0,,,,
9088.471,安心して明日臨める,0,,,,
9088.468,優勝あるぞおお！,0,,,,
9089.378,忙しい中まじありがたいな,0,,,,
9090.329,末っ子つええ,0,,,,
9092.651,見られてるw,0,,,,
9093.765,あ。,0,,,,
9094.696,あ w,0,,,,
9096.096,見られちゃった…,0,,,,
9097.033,みんなめっちゃ観てるｗｗ,0,,,,
9097.277,アセントどうにかしなきゃ決勝いけんよー,0,,,,
9097.863,このV最最低ランクなのよ、でも最強なのよ！,0,,,,
9098.644,おめでと～,0,,,,
9099.814,Tier5は伸びしろだからね,0,,,,
9100.268,おーｗ,0,,,,
9100.662,みられてんだあ,0,,,,
9101.143,オールイン！,0,,,,
9101.379,うおー！,0,,,,
9101.532,切り抜きチェックされてて草,0,,,,
9101.59,お〜,0,,,,
9102.052,言うねぇ,0,,,,
9105.575,切り抜き見られてたw,0,,,,
9105.671,激萎え反省会見られてて草,0,,,,
9105.788,それはそう！,0,,,,
9105.851,切り抜かれたからな,0,,,,
9105.866,一旦ね,0,,,,
9107.761,見られてるw,0,,,,
9107.843,フラグが,0,,,,
9107.873,100%！,0,,,,
9108.205,100%,0,,,,
9108.256,なんか嬉しくて泣いてしまうよ,0,,,,
9108.315,バレてたw,0,,,,
9108.285,主人公ルートきちゃ,0,,,,
9108.409,言わされてて草,0,,,,
9110.169,葛葉、デレた！,0,,,,
9110.252,All inで,0,,,,
9110.62,見られちゃったかw w w w w ,0,,,,
9112.799,きゃわ,0,,,,
9114.655,それ言うなw,0,,,,
9115.747,葛葉のIGLもめちゃくちゃよかったから本番も頼むよ…！,0,,,,
9116.005,全然行けるど！,0,,,,
9116.323,切り抜くのやめてね,0,,,,
9117.509,よせやい,0,,,,
9118.619,流石に希望の光ピッカピカ,0,,,,
9119.029,気持ちよく寝れます,0,,,,
9119.097,問題児5人、ただし最強。,0,,,,
