コメント,ラベル
寄られたなー,0
ローレンかくれんぼうまいね,0
ロレンきっ.,0
えぐいな今の,0
そこいんのか,0
iro4sさんもフィジなんだよね,0
いろ4sさん,0
いろはすえぐいて,0
甘いね,0
ロレやるな,0
釣られた,0
それは読めんなあ,0
これはすごい,0
待てるんだなあ今の,0
ろれえっぎぃ,0
仲間を囮にしやがった,0
ロレお前…,0
まだいるか,0
大惨事すぎた,0
ええつよ,0
うめえんだ,0
渋るのもったいないか,0
これはどま,0
ろれー！,0
ショートクリアリングしてないもんな,0
これ本番にしないか？,0
ろれやばあ,0
ふっかにおったんやろなあ,0
さすが,0
もう対応するのか。,0
これはまぁ事故みたいなもんってことで,0
今のもしゃーなしや,0
さすがロレ,0
噛み合いやったなぁ,0
ローレンきもいまである,0
ベイトだったかー,0
迷うと負けるなぁ,0
クリア甘かった？,0
それおるよなー,0
女をおとりに使う男,0
今のはクリアやねぇどま,0
待つのがえらい,0
ロレえぎーですわ,0
遅らせて出てくるのうまいな,0
ロレうんめぇ,0
釣りにきてたな,0
ちょっと甘えてるね,0
悔しすぎる,0
誘導されてるようなね,0
事故った,0
きゅぴさんえらいな,0
ろれ時間差すきよね,0
のせベイト,0
大丈夫まだ負けてない,0
もったいなかったな,0
立ち回りうまいなぁ,0
今のは一人だと思うわ,0
キモいな（褒めてる）,0
本番釣られなきゃおけ,0
ちょっと56しにいくわって感じやなロレさん,0
おしいーー,1
これは上手く誘導されたー,0
NT!,0
熱い試合,0
ろれつえ〜,0
いい勝負だー！がんばれ！,0
釣られたか,0
これは直せるから大丈夫,0
いい試合だな～,0
いい勝負だなぁ,0
まじでいい試合じゃん,0
逆にエコになってしまった,0
接戦だ,0
なかなか勝ち越しさせてくれないね,0
ない,0
いい勝負やぁ,0
これはロレがきっ.だった やるわねあの子,0
勝てるよー,0
女を囮に使って殺戮する男それがローレン(),0
学べてるぞー,0
頑張れティーム,0
ディスティニーウルトくる？,0
ロレまるでアサシンやん,0
いいねがんばえ～！,0
初構成たっぷり練習できておいしい,0
ここまで来たら勝っちまおうもう,0
あれだけボロボロだったバインドでこんなにいい勝負ができるようになるなんて,0
くらいつけー！,0
接戦なだけで泣きそうガチ強いよ,0
ここまで戦えてる時点ですげえわ,0
ウルトで偶然のキスのやつ,0
マジでいい勝負だから全然勝てるよ,0
初構成だったそういうば,0
ここのマップって守りのが強い感じですか？,0
あっちが対応してくる分さらに練習できるな,0
ウルトショーティワンチャン,0
良い学びのラウンドだった！,0
弱くても強くても荒れる男それがローレン,0
ちょっとおもろい,0
頑張れ選手,0
いい索敵や,0
いつのまに,0
ごー、,0
まだ4対4や,0
ギリギリ解除されたか,0
頑張れみんな！,0
スカイとれたのはでかい,0
今ゲージ残ってるのに判定出んかったか,0
フラッシュの時みんな出れれば,0
ないとらー,0
どんまーい！いいぞー！,0
ローレンスコアえぐいな,0
10-11すげえぞ,0
いい勝負できてる,0
バリバリー！,0
がんばれがんばれ,0
ヨルのウルト強化もっとくれませんか？,0
いけいけ！,0
とんにい楽しそうやな,0
バリバリ勝負っす,0
踏ん張りどころだ！,0
バリバリ勝負！,0
勝負！,0
いや、行くなら行こう勝負,0
ばりばりしょーぶだ,0
神速こーるいいぞー,0
いい勝負やがんばれ！,0
良い勝負よ,0
設置前にやりきりたいね,0
がんばりがんばり！,0
いい勝負だ、見てて楽しい,0
こるちもう黙ってあげた方がいいと思うけどなー,0
ナイスだ,1
撃ち合いは負けてないけどそこまでいけてない感がもどかしい,0
ないわん！,0
nice shot,1
ヨルは基本スキル組み合わせるから、ウルト使ったらもうオールアウトしないと無理なんよ,0
かー,0
がんばらー！,0
あっちゃ,0
せーのででろって言われたでしょ,0
どこに,0
おしいなあ,1
いけよる！,0
でこいふぁい！,0
一人一人当たっちゃうの勿体ないな,0
ええないすうう,1
ナイスー！うまい！,1
でっけえ！,0
リーダー！,0
なーーわいとぅ！,0
リーダーー,0
それ報告しないといかんやろ,0
ボム報告なかったくね？,0
なぁぁ,0
ナァイス,0
ナイス水無瀬！,1
水無瀬うま！,0
良い試合すぎるな,0
リーダー！ないすー！,1
ボムあるのかよ,0
言ってたかな？,0
勝ったならええか,0
勝てば良し！,0
ここ勝負所だな,0
いい試合だー！がんばれ！,0
あちーな,0
うっひょー、つよつよ,0
ﾘｰﾀﾞｰ,0
葛葉と水無瀬氏のコンビよきやな,0
ばーい！,0
聞こえてないわ,0
水無瀬さんナイス,1
ボム落ちたは言ってたけど混雑してたからね仕方なし,0
いや、言ってなかったね,0
水無瀬なんですよ,0
おもしろい勝負してるねー！,0
水無瀬ぇ；,0
あっちい,0
いい戦いしてる,0
勝てばええんや,0
取りたいねー,0
ボムあったんか,0
きついってこと,0
やっぱりフィジカル,0
ファイト勝負や,0
次はいえるはす！,0
運命ラウンド,0
言ってたで,0
勝てたからよしよ,0
強いよー,0
インキャなのにどうすればかぜげますか？,0
ボムあるは100回言うべき事案,0
報告されてないね,0
がんばえがんばえー！,0
ひりつくー！、,0
リーダーらしい勝利,0
フィジ負けてないぞ,0
かちゃええ,0
いい試合や,0
次から報連相できるとええな,0
ウルトコール無いのが不安,0
水無瀬さん明らかに声掛け多くなってるもんね,0
勝ったからよし！,0
ただのかるび,0
勝ちてー！がんばって！,0
葛葉と水無瀬くん、背中合わせで戦ってる感じがいいわ,0
よしよし,0
水無瀬を攻めないで;,0
くぅ,0
挟まれた,0
いやもう今のは一枚落としただけ仕事した,0
いい出方するな敵,0
マジで合せのレベル高いな,0
今のはキツい頑張った,0
いいカバー入った,0
めちゃくちゃいい勝負,0
カバーうま,0
ナイス！おしい！,1
まだいける,0
しゃーないよ今のは,0
おしいどま,1
しゃあない挟まれてたし。一枚落としたの偉すぎ,0
よめてたね！,0
おしいっす！,1
一枚持ってたの偉い,0
ワンチャンあった,0
1枚ナイスや,1
うるーはのカバーすごい,0
全員裏か,0
いやナイス,1
連携力もえぐいな,0
よくもってった,0
ふむふむ,0
交換でけぇ,0
相手合わせうまいな,0
がんばれ！いけるぞ！,0
鱗滝さんもブチ切れ,0
ＴＰ対策されてたねー,0
なんとかなれ！,0
挟まれるとめちゃ怖い,0
え！？めっちゃ良い勝負してる！すご,0
相手は同時カバーの徹底がえぐい,0
1枚持っていけたのでかいよ,0
ないうｓ,0
がんばれティーム,0
相手一緒に出てくるのうまいよね,0
おしーー,0
まだあるよまだある,0
流石にか,0
おしいぞ！,1
おしいね,1
ない削,0
でもシャンクス…金が！,0
まだある,0
カバーはぇぇな相手,0
サドンデスいきたい,0
まだ勝負！,0
擦りすぎたか,0
金ﾈｲｰ,0
がんばーれ！,0
がんばれがんばれー！,0
B擦りすぎたか,0
ほう！,0
いけるいける！楽しんでみんな！,0
まだあるよー,0
エコ取るぞー！,0
いけーー！いけいけー！,0
otいくぞおお,0
オーバータイム行こう,0
破壊するか,0
OTいくぞ,0
がんばがんばー！,0
バインド行けてんのすごいぞ,0
賭けｄｓ,0
がっこりいこう,0
ここもぎ取りたい,0
行ったれ！やったれ！,0
お前がやるんだ,0
うわ～,0
えらいなぁ,0
カバー手厚い,0
さすがにかぁ,0
おもしろい,0
ないす帰り,1
えらいなあ,0
カバーいるか…,0
対策してるよと,0
かばーえらすぎ,0
くっ,0
実に面白い,0
情報はとれた,0
カバーめちゃいたな,0
くそ〜伝説撃ちがぁ,0
偉いわ敵,0
相手すごいな,0
何もさせない気だったな,0
いい情報,0
俺がやる←はよやれ,0
ばれてーら,0
めったゃいたな,0
いるぅぅ！,0
このキャラおもしろい,0
おもろいな,0
うるはを守れ,0
やる事読まれてら,0
まあ、だいぶワース,0
いこういこう,0
ナイトがいっぱいおる,0
詰めに慣れられて待たれてたか,0
マジで初構成1回目でこれなら決勝はいけるで,0
ヨル対策だね,0
初構成でこの相手にこんだけやれるならマジでええやん,0
なんて熱い試合なんだ〜,0
ストーカーなんよ,0
ローレンチーム以外とバインドなら勝てそう,0
頑張れ~！,0
結果相手スローしてるから全く意味ないわけじゃない,0
OTっだああ,0
でかああ,0
命、大事に,0
判断！,0
かつぞかつぞ,0
OTきた！,0
コールもナイス！,1
これが　圧,0
OTいくぞおお,0
OTきたああ！,0
これ決勝でいいだろ,0
OTきたあ,0
繋いだで,0
熱い,0
ここからだ,0
あちーち！,0
朝までいくぞおお,0
ヨルウルトにも意味はあったんや！,0
OT行くぞおお,0
設置させないができてた！,0
生きてコールナイスすぎ,1
ヨルモささってたな,0
ラプ様ナイスウルトだし、みんなの圧かけ神すぎ,1
葛葉の遅延も効いてたか,0
最初のウルトの圧も聞いたのかね,0
コールよすぎるしラプもよすぎる,0
aboには程遠いか,0
緊張してきた,0
ヨル遅延きいたこれ,0
勝つぞ勝つぞ,0
今来ました！1戦目ですかね？,0
この相手にOTきちゃー！,0
このまま取ろう！,0
OTいけー！,0
OTないす！,1
ウルトが活きたよ〜,0
コールナイスよ！,1
ヨル圧かっこよ,0
このチーム相手にバインドでOT！あっつい,0
あついよー！,0
いい雰囲気でOTだ！,0
頑張れ！いけるぞ！,0
OTあっちいい,0
フルラウンド以上に練習できるの熱い,0
熱すぎる,0
めっちゃ熱い！,0
どりゃああ！,0
圧でっか,0
これアセントはボコられたんか？,0
朝までやるぞおお,0
ヨルが効いてるな〜,0
OT勝つぞ勝つぞ勝つぞ,0
よくぞここまで持ってった,0
2戦目,0
これもうさくっと勝とうせ。,0
ヨルの圧あったね,0
勝つぞー！,0
オーバータイムうおお,1
2試合目,0
最初のウルトが結果的に相手スローさせられたのがマジで良かった,0
がんばろー,0
優勝候補と競ってるぞ！,0
ヨルのウルトがジワジワ効いたな,0
ガチいい試合してる,0
おもろい！頑張れ！,0
おうえんしがいあるぞー,0
これ座学だいぶがんばったな,0
イケイケでGO！,0
ＯＴ勝とう！,0
おい！このチームめっっちゃV最協してるって,0
ぜんぜんいい,0
本番じゃないのにめっちゃ緊張する,0
雰囲気最高,0
最協,0
ナイスエントリー,1
いけるうう,0
ラストがんばれー！,0
バインドいいぞぉ！,0
泣きそうや,0
これが相手の気持ちになるっちゅーことか,0
あと1本！,0
勝つ！,0
マジでチームでキル取れるのは強味やな,0
取ろう！,0
感動してるわ がんばれ,0
ラプラスかわいい,0
いけるよおお！,0
ナイスナイス！あと1本がんばれ！,1
みんなでかててる！,0
あっっつ,0
詰めるじょ〜(破壊),0
終わらせろーー！,0
これは成ったか、？,0
まちぽ！,0
かるびー！,0
かるびないすー！,1
この相手にここまでやれてるの普通にヤバすぎるな,0
極上かるびうおお,1
アツすぎんだろ,0
もっかい勢いで取ってggならんか,0
バインドが、変わってる、,0
勝てー！,0
集中しよう,0
マジ泣くこれ,0
かるび選手天才！,0
水無瀬の安心感やばい,0
いけえーれ！れ！,0
あと一本！,0
全員強くて泣けてくる！がんばれ！,0
勝ってくれ泣,0
かてかて！,0
